Spa.1,Spa.2,Spa.3,Spa.4,Vp,In
76,73,102,105,-3.125,1139.079
76,73,105,108,-7.456,1139.079
76,73,108,111,-1.043,1139.079
76,73,103,106,-4.744,1138.954
76,73,106,109,-5.617,1138.954
76,73,109,112,-0.715,1138.954
76,73,112,115,-0.312,1138.954
76,73,115,118,-0.041,1138.954
76,73,118,49,24.476,1138.954
76,73,49,52,-5.861,1138.954
76,73,52,55,-9.542,1138.954
76,73,55,58,-5.186,1138.954
76,73,58,61,-4.358,1138.954
76,73,104,107,-6.74,1138.916
76,73,107,110,-2.966,1138.916
76,73,110,113,-0.502,1138.916
76,73,113,116,-0.194,1138.916
76,73,116,119,-0.006,1138.916
76,73,119,50,24.018,1138.916
76,73,50,53,-9.877,1138.916
76,73,53,56,-7.214,1138.916
76,73,56,59,-4.585,1138.916
76,73,59,62,-3.217,1138.916
76,73,111,114,-0.391,1138.869
76,73,114,117,-0.111,1138.869
76,73,117,120,0.013,1138.869
76,73,120,51,21.862,1138.869
76,73,51,54,-9.243,1138.869
76,73,54,57,-7.248,1138.869
76,73,57,60,-5.018,1138.869
76,73,60,63,-1.434,1138.869
76,73,63,66,-0.083,1138.869
76,73,66,69,0.245,1138.869
76,73,61,64,-0.668,1138.797
76,73,64,67,0.089,1138.797
76,73,67,70,0.248,1138.797
76,73,70,96,-2.004,1138.797
76,73,96,62,1.971,1138.797
76,73,62,65,-0.328,1138.797
76,73,65,68,0.226,1138.797
76,73,68,71,0.238,1138.797
76,73,71,95,-2.394,1138.797
76,73,69,72,0.277,1138.757
76,73,72,94,-3.057,1138.757
75,97,96,93,-9.221,917.082
75,97,93,90,-15.582,917.082
75,97,90,87,-26.342,917.082
75,97,87,84,-60.585,917.082
75,97,84,81,-506.311,917.082
75,97,81,78,-581.07,917.082
75,97,78,95,1197.262,917.082
75,97,95,92,-12.313,917.082
75,97,92,89,-18.537,917.082
75,97,89,86,-32.029,917.082
75,97,94,91,-14.104,916.31
75,97,91,88,-21.34,916.31
75,97,88,85,-43.504,916.31
75,97,85,82,-368.251,916.31
75,97,82,79,-504.975,916.31
75,97,79,76,-286.281,98.51
75,97,76,73,114.9,98.51
75,97,73,99,587.127,98.51
75,97,99,102,-187.859,98.51
75,97,102,105,-47.308,98.51
75,97,86,83,-49.964,258.413
75,97,83,80,-147.581,258.413
75,97,80,77,-296.188,258.413
75,97,77,74,-605.046,258.413
75,97,74,98,3130.854,258.413
75,97,98,101,-1597.913,258.413
75,97,101,104,-173.65,258.413
75,97,104,107,-149.224,258.413
75,97,107,110,-55.222,258.413
75,97,110,113,-34.42,918.129
75,97,100,103,-1099.157,916.904
75,97,103,106,-464.399,916.904
75,97,106,109,-385.738,916.904
75,97,109,112,-46.608,916.904
75,97,112,115,-26.357,916.904
75,97,115,118,-15.797,916.904
75,97,118,49,8.91,916.904
75,97,49,52,-6.047,916.904
75,97,52,55,-12.063,916.904
75,97,55,58,-11.486,916.904
75,97,105,108,-531.394,916.24
75,97,108,111,-67.05,916.24
75,97,111,114,-29.35,916.24
75,97,114,117,-18.669,916.24
75,97,117,120,-11.609,916.24
75,97,120,51,12.969,916.24
75,97,51,54,-9.171,916.24
75,97,54,57,-13.138,916.24
75,97,57,60,-12.2,916.24
75,97,60,63,-4.037,916.24
75,97,113,116,-21.461,915.969
75,97,116,119,-15.013,915.969
75,97,119,50,11.704,915.969
75,97,50,53,-9.051,915.969
75,97,53,56,-10.89,915.969
75,97,56,59,-12.142,915.969
75,97,59,62,-7.693,915.969
75,97,62,65,-2.197,915.969
75,97,65,68,-1.653,915.969
75,97,68,71,-0.833,915.969
75,97,58,61,-10.254,915.843
75,97,61,64,-2.62,915.843
75,97,64,67,-1.79,915.843
75,97,67,70,-1.31,915.843
75,97,70,96,-31.775,915.843
75,97,96,63,35.613,915.843
75,97,63,66,-1.911,915.843
75,97,66,69,-1.424,915.843
75,97,69,72,-0.722,915.843
75,97,72,94,-36.997,915.843
75,97,71,95,-33.645,915.778
74,98,96,93,-10.109,1042.167
74,98,93,90,-16.994,1042.167
74,98,90,87,-28.574,1042.167
74,98,87,84,-64.888,1042.167
74,98,84,81,-529.396,1042.167
74,98,81,78,-535.842,1042.167
74,98,78,75,-91.86,28.847
74,98,75,97,349.072,28.847
74,98,97,100,-139.413,28.847
74,98,100,103,-50.602,28.847
74,98,95,92,-13.469,1043.887
74,98,92,89,-20.234,1043.887
74,98,89,86,-34.713,1043.887
74,98,86,83,-187.681,1043.887
74,98,83,80,-539.945,1043.887
74,98,80,77,-836.972,1043.887
74,98,77,94,1629.18,1043.887
74,98,94,91,-15.424,1043.887
74,98,91,88,-23.252,1043.887
74,98,88,85,-46.951,1043.887
74,98,85,82,-47.946,128.905
74,98,82,79,-61.893,128.905
74,98,79,76,-198.506,128.905
74,98,76,73,-457.11,128.905
74,98,73,99,1429.125,128.905
74,98,99,102,-472.117,128.905
74,98,102,105,-72.74,128.905
74,98,105,108,-80.308,128.905
74,98,108,111,-80.547,1044.545
74,98,111,114,-34.786,1044.545
74,98,101,104,-903.281,1043.322
74,98,104,107,-654.731,1043.322
74,98,107,110,-236.799,1043.322
74,98,110,113,-40.832,1043.322
74,98,113,116,-25.269,1043.322
74,98,116,119,-17.609,1043.322
74,98,119,50,1.625,1043.322
74,98,50,53,-4.95,1043.322
74,98,53,56,-9.176,1043.322
74,98,56,59,-12.042,1043.322
74,98,103,106,-590.903,1042.424
74,98,106,109,-468.339,1042.424
74,98,109,112,-55.559,1042.424
74,98,112,115,-31.045,1042.424
74,98,115,118,-18.483,1042.424
74,98,118,49,-2.032,1042.424
74,98,49,52,-3.343,1042.424
74,98,52,55,-9.277,1042.424
74,98,55,58,-10.947,1042.424
74,98,58,61,-9.983,1042.424
74,98,114,117,-21.884,1042.46
74,98,117,120,-13.589,1042.46
74,98,120,51,4.454,1042.46
74,98,51,54,-5.686,1042.46
74,98,54,57,-11.854,1042.46
74,98,57,60,-11.907,1042.46
74,98,60,63,-4.039,1042.46
74,98,63,66,-2.191,1042.46
74,98,66,69,-1.761,1042.46
74,98,69,72,-0.941,1042.46
74,98,59,62,-7.5,1042.764
74,98,62,65,-2.416,1042.764
74,98,65,68,-2.022,1042.764
74,98,68,71,-1.056,1042.764
74,98,71,95,-37.765,1042.764
74,98,95,61,44.388,1042.764
74,98,61,64,-2.76,1042.764
74,98,64,67,-2.13,1042.764
74,98,67,70,-1.622,1042.764
74,98,70,96,-35.742,1042.764
74,98,72,94,-41.329,1042.8
73,99,96,93,-8.801,943.009
73,99,93,90,-14.841,943.009
73,99,90,87,-24.816,943.009
73,99,87,84,-55.685,943.009
73,99,84,81,-445.23,943.009
73,99,81,78,-412.611,943.009
73,99,78,75,-1673.213,943.009
73,99,75,97,177.551,29.81
73,99,97,100,50.358,29.81
73,99,100,103,-104.718,29.81
73,99,95,92,-11.77,944.813
73,99,92,89,-17.636,944.813
73,99,89,86,-30.071,944.813
73,99,86,83,-159.332,944.813
73,99,83,80,-449.467,944.813
73,99,80,77,-591.532,944.813
73,99,77,74,-178.4,37.962
73,99,74,98,421.145,37.962
73,99,98,101,-101.361,37.962
73,99,101,104,-48.758,37.962
73,99,94,91,-13.481,944.944
73,99,91,88,-20.227,944.944
73,99,88,85,-40.551,944.944
73,99,85,82,-328.061,944.944
73,99,82,79,-405.26,944.944
73,99,79,76,-1013.758,944.944
73,99,76,102,2153.135,606.255
73,99,102,105,-432.68,606.255
73,99,105,108,-415.475,606.255
73,99,108,111,-50.125,606.255
73,99,103,106,-626.507,943.985
73,99,106,109,-462.575,943.985
73,99,109,112,-53.532,943.985
73,99,112,115,-29.428,943.985
73,99,115,118,-17.383,943.985
73,99,118,49,-13.812,943.985
73,99,49,52,0.483,943.985
73,99,52,55,-4.057,943.985
73,99,55,58,-7.914,943.985
73,99,58,61,-7.455,943.985
73,99,104,107,-662.856,943.053
73,99,107,110,-231.857,943.053
73,99,110,113,-39.028,943.053
73,99,113,116,-23.827,943.053
73,99,116,119,-16.468,943.053
73,99,119,50,-10.145,943.053
73,99,50,53,0.849,943.053
73,99,53,56,-5.246,943.053
73,99,56,59,-9.192,943.053
73,99,59,62,-5.652,943.053
73,99,111,114,-33.018,942.45
73,99,114,117,-20.58,942.45
73,99,117,120,-12.74,942.45
73,99,120,51,-5.788,942.45
73,99,51,54,-0.452,942.45
73,99,54,57,-7.76,942.45
73,99,57,60,-8.907,942.45
73,99,60,63,-3.17,942.45
73,99,63,66,-2.013,942.45
73,99,66,69,-1.752,942.45
73,99,61,64,-2.28,942.096
73,99,64,67,-2.032,942.096
73,99,67,70,-1.625,942.096
73,99,70,96,-32.156,942.096
73,99,96,62,37.238,942.096
73,99,62,65,-2.112,942.096
73,99,65,68,-1.981,942.096
73,99,68,71,-1.094,942.096
73,99,71,95,-33.878,942.096
73,99,69,72,-1.005,941.682
73,99,72,94,-36.786,941.682
97,100,96,93,0.043,863.383
97,100,93,90,0.055,863.383
97,100,90,87,-0.1,863.383
97,100,87,84,-0.439,863.383
97,100,84,81,-3.427,863.383
97,100,81,78,-1.682,863.383
97,100,78,75,-1.402,863.383
97,100,75,95,6.928,863.383
97,100,95,92,0.086,863.383
97,100,92,89,0.014,863.383
97,100,94,91,0.086,863.512
97,100,91,88,-0.038,863.512
97,100,88,85,-0.302,863.512
97,100,85,82,-2.595,863.512
97,100,82,79,-2.302,863.512
97,100,79,76,-1.415,863.512
97,100,76,73,-0.945,863.512
97,100,73,99,1458.61,863.512
97,100,99,102,-748.512,863.512
97,100,102,105,-496.943,863.512
97,100,89,86,-0.175,863.936
97,100,86,83,-1.284,863.936
97,100,83,80,-3.202,863.936
97,100,80,77,-1.482,863.936
97,100,77,74,-1.189,863.936
97,100,74,98,-3882.341,803.093
97,100,98,101,5874.57,803.093
97,100,101,104,-1715.219,803.093
97,100,104,107,-206.057,803.093
97,100,107,110,-50.341,803.093
97,100,103,106,-296.086,864.501
97,100,106,109,-117.084,864.501
97,100,109,112,-9.685,864.501
97,100,112,115,-3.95,864.501
97,100,115,118,-1.832,864.501
97,100,118,49,-22.249,864.501
97,100,49,52,5.196,864.501
97,100,52,55,7.345,864.501
97,100,55,58,3.831,864.501
97,100,58,61,3.284,864.501
97,100,105,108,-179.376,864.611
97,100,108,111,-15.706,864.611
97,100,111,114,-4.89,864.611
97,100,114,117,-2.309,864.611
97,100,117,120,-1.275,864.611
97,100,120,51,-18.961,864.611
97,100,51,54,7.359,864.611
97,100,54,57,5.431,864.611
97,100,57,60,3.726,864.611
97,100,60,63,1.103,864.611
97,100,110,113,-6.397,864.873
97,100,113,116,-2.979,864.873
97,100,116,119,-1.688,864.873
97,100,119,50,-21.327,864.873
97,100,50,53,8.153,864.873
97,100,53,56,5.47,864.873
97,100,56,59,3.358,864.873
97,100,59,62,2.436,864.873
97,100,62,65,0.258,864.873
97,100,65,68,-0.159,864.873
97,100,61,64,0.515,864.936
97,100,64,67,-0.054,864.936
97,100,67,70,-0.181,864.936
97,100,70,96,-0.153,864.936
97,100,96,63,0.302,864.936
97,100,63,66,0.08,864.936
97,100,66,69,-0.175,864.936
97,100,69,72,-0.165,864.936
97,100,72,94,0,864.936
97,100,68,71,-0.149,865.021
97,100,71,95,-0.14,865.021
98,101,96,93,0.057,876.077
98,101,93,90,0.019,876.077
98,101,90,87,-0.248,876.077
98,101,87,84,-0.84,876.077
98,101,84,81,-6.181,876.077
98,101,81,78,-2.916,876.077
98,101,78,75,-2.197,876.077
98,101,75,97,-4824.406,781.356
98,101,97,100,5714.119,781.356
98,101,100,103,54.426,781.356
98,101,95,92,0.086,875.984
98,101,92,89,-0.051,875.984
98,101,89,86,-0.377,875.984
98,101,86,83,-2.331,875.984
98,101,83,80,-5.696,875.984
98,101,80,77,-2.425,875.984
98,101,77,74,-1.841,875.984
98,101,74,94,12.705,875.984
98,101,94,91,0.059,875.984
98,101,91,88,-0.134,875.984
98,101,88,85,-0.585,875.493
98,101,85,82,-4.696,875.493
98,101,82,79,-4.047,875.493
98,101,79,76,-2.299,875.493
98,101,76,73,-1.317,875.493
98,101,73,99,-2334.742,875.493
98,101,99,102,4570.073,875.502
98,101,102,105,-1807.246,875.502
98,101,105,108,-369.535,875.502
98,101,108,111,-29.399,875.502
98,101,103,106,-777.575,875.444
98,101,106,109,-233.432,875.444
98,101,109,112,-17.735,875.444
98,101,112,115,-6.908,875.444
98,101,115,118,-3.094,875.444
98,101,118,49,-35.613,875.444
98,101,49,52,6.401,875.444
98,101,52,55,11.421,875.444
98,101,55,58,6.871,875.444
98,101,58,61,6.078,875.444
98,101,104,107,-493.575,875.329
98,101,107,110,-105.257,875.329
98,101,110,113,-11.494,875.329
98,101,113,116,-5.12,875.329
98,101,116,119,-2.824,875.329
98,101,119,50,-34.328,875.329
98,101,50,53,10.958,875.329
98,101,53,56,9.046,875.329
98,101,56,59,6.226,875.329
98,101,59,62,4.571,875.329
98,101,111,114,-8.632,875.169
98,101,114,117,-3.942,875.169
98,101,117,120,-2.124,875.169
98,101,120,51,-31.489,875.169
98,101,51,54,10.49,875.169
98,101,54,57,9.328,875.169
98,101,57,60,6.923,875.169
98,101,60,63,2.108,875.169
98,101,63,66,0.251,875.169
98,101,66,69,-0.229,875.169
98,101,61,64,1.043,875.076
98,101,64,67,0.006,875.076
98,101,67,70,-0.235,875.076
98,101,70,96,-0.404,875.076
98,101,96,62,0.149,875.076
98,101,62,65,0.572,875.076
98,101,65,68,-0.165,875.076
98,101,68,71,-0.207,875.076
98,101,71,95,-0.327,875.076
98,101,69,72,-0.238,874.882
98,101,72,94,-0.153,874.882
99,102,96,93,0.086,854.061
99,102,93,90,0.006,854.061
99,102,90,87,-0.324,854.061
99,102,87,84,-1.053,854.061
99,102,84,81,-7.685,854.061
99,102,81,78,-3.552,854.061
99,102,78,75,-2.557,854.061
99,102,75,97,-1626.41,854.061
99,102,97,100,-740.054,854.061
99,102,100,103,53.948,9.672
99,102,95,92,0.072,854.998
99,102,92,89,-0.065,854.998
99,102,89,86,-0.498,854.998
99,102,86,83,-2.913,854.998
99,102,83,80,-7.073,854.998
99,102,80,77,-2.91,854.998
99,102,77,74,-2.145,854.998
99,102,74,98,-3131.985,854.998
99,102,98,101,1014.57,194.1
99,102,101,104,-49.128,194.1
99,102,94,91,0.086,855.628
99,102,91,88,-0.181,855.628
99,102,88,85,-0.757,855.628
99,102,85,82,-5.852,855.628
99,102,82,79,-5.021,855.628
99,102,79,76,-2.703,855.628
99,102,76,73,-1.518,855.628
99,102,73,103,2410.46,855.628
99,102,103,106,-261.561,112.732
99,102,106,109,-48.209,112.732
99,102,104,107,-911.853,856.207
99,102,107,110,-160.073,856.207
99,102,110,113,-16.04,856.207
99,102,113,116,-6.873,856.207
99,102,116,119,-3.711,856.207
99,102,119,50,-39.557,856.207
99,102,50,53,11.782,856.207
99,102,53,56,10.543,856.207
99,102,56,59,7.507,856.207
99,102,59,62,5.5,856.207
99,102,105,108,-605.325,855.473
99,102,108,111,-42.82,855.473
99,102,111,114,-11.843,855.473
99,102,114,117,-5.225,855.473
99,102,117,120,-2.754,855.473
99,102,120,51,-36.389,855.473
99,102,51,54,11.544,855.473
99,102,54,57,10.995,855.473
99,102,57,60,8.349,855.473
99,102,60,63,2.511,855.473
99,102,109,112,-25.19,855.272
99,102,112,115,-9.347,855.272
99,102,115,118,-4.057,855.272
99,102,118,49,-40.94,855.272
99,102,49,52,6.661,855.272
99,102,52,55,13.004,855.272
99,102,55,58,8.201,855.272
99,102,58,61,7.326,855.272
99,102,61,64,1.211,855.272
99,102,64,67,-0.067,855.272
99,102,62,65,0.649,855.174
99,102,65,68,-0.289,855.174
99,102,68,71,-0.315,855.174
99,102,71,95,-0.477,855.174
99,102,95,63,0.804,855.174
99,102,63,66,0.261,855.174
99,102,66,69,-0.356,855.174
99,102,69,72,-0.34,855.174
99,102,72,94,-0.334,855.174
99,102,67,70,-0.359,855.158
99,102,70,96,-0.687,855.158
100,103,96,93,0.134,963.984
100,103,93,90,0.022,963.984
100,103,90,87,-0.467,963.984
100,103,87,84,-1.496,963.984
100,103,84,81,-10.553,963.984
100,103,81,78,-4.726,963.984
100,103,78,75,-3.145,963.984
100,103,75,97,-1155.992,963.984
100,103,97,95,1175.755,963.984
100,103,95,92,0.148,963.984
100,103,94,91,0.114,963.628
100,103,91,88,-0.27,963.628
100,103,88,85,-1.081,963.628
100,103,85,82,-8.04,963.628
100,103,82,79,-6.793,963.628
100,103,79,76,-3.379,963.628
100,103,76,73,-1.871,963.628
100,103,73,99,-387.974,110.422
100,103,99,102,617.577,110.422
100,103,102,105,-47.202,110.422
100,103,92,89,-0.114,966.053
100,103,89,86,-0.722,966.053
100,103,86,83,-4.047,966.053
100,103,83,80,-9.69,966.053
100,103,80,77,-3.771,966.053
100,103,77,74,-2.614,966.053
100,103,74,98,-1695.468,966.053
100,103,98,101,67.288,966.053
100,103,101,104,86.728,16.109
100,103,104,107,-53.061,16.109
100,103,105,108,-1456.869,966.872
100,103,108,111,-78.925,966.872
100,103,111,114,-19.579,966.872
100,103,114,117,-8.148,966.872
100,103,117,120,-4.2,966.872
100,103,120,51,-47.326,966.872
100,103,51,54,13.401,966.872
100,103,54,57,14.473,966.872
100,103,57,60,11.65,966.872
100,103,60,63,3.551,966.872
100,103,106,109,-783.761,966.137
100,103,109,112,-44.238,966.137
100,103,112,115,-15.125,966.137
100,103,115,118,-6.262,966.137
100,103,118,49,-52.923,966.137
100,103,49,52,7.359,966.137
100,103,52,55,15.875,966.137
100,103,55,58,11.176,966.137
100,103,58,61,10.238,966.137
100,103,61,64,1.729,966.137
100,103,107,110,-320.084,965.975
100,103,110,113,-27.196,965.975
100,103,113,116,-10.921,965.975
100,103,116,119,-5.696,965.975
100,103,119,50,-50.942,965.975
100,103,50,53,13.389,965.975
100,103,53,56,13.493,965.975
100,103,56,59,10.422,965.975
100,103,59,62,7.717,965.975
100,103,62,65,0.903,965.975
100,103,63,66,0.331,966.116
100,103,66,69,-0.563,966.116
100,103,69,72,-0.556,966.116
100,103,72,94,-0.602,966.116
100,103,94,64,1.671,966.116
100,103,64,67,-0.121,966.116
100,103,67,70,-0.553,966.116
100,103,70,96,-1.068,966.116
100,103,96,65,1.876,966.116
100,103,65,68,-0.486,966.116
100,103,68,71,-0.477,966.339
100,103,71,95,-0.986,966.339
101,104,96,93,0.115,841.544
101,104,93,90,-0.037,841.544
101,104,90,87,-0.661,841.544
101,104,87,84,-1.854,841.544
101,104,84,81,-12.422,841.544
101,104,81,78,-5.246,841.544
101,104,78,75,-2.991,841.544
101,104,75,97,-564.778,841.544
101,104,97,100,-1796.76,841.544
101,104,100,103,53.646,9.96
101,104,95,92,0.115,842.878
101,104,92,89,-0.229,842.878
101,104,89,86,-0.947,842.878
101,104,86,83,-4.844,842.878
101,104,83,80,-11.332,842.878
101,104,80,77,-3.982,842.878
101,104,77,74,-2.458,842.878
101,104,74,98,-729.697,842.878
101,104,98,94,753.132,842.878
101,104,94,91,0.073,842.878
101,104,91,88,-0.423,842.335
101,104,88,85,-1.364,842.335
101,104,85,82,-9.507,842.335
101,104,82,79,-7.82,842.335
101,104,79,76,-3.37,842.335
101,104,76,73,-1.762,842.335
101,104,73,99,-1080.391,842.335
101,104,99,102,-212.553,842.335
101,104,102,105,72.271,10.407
101,104,105,108,-53.649,10.407
101,104,103,106,-232.168,843.325
101,104,106,109,-1808.106,843.325
101,104,109,112,-72.39,843.325
101,104,112,115,-21.827,843.325
101,104,115,118,-8.391,843.325
101,104,118,49,-56.18,843.325
101,104,49,52,5.435,843.325
101,104,52,55,14.775,843.325
101,104,55,58,12.931,843.325
101,104,58,61,12.398,843.325
101,104,107,110,-648.948,842.794
101,104,110,113,-42.216,842.794
101,104,113,116,-15.369,842.794
101,104,116,119,-7.556,842.794
101,104,119,50,-53.886,842.794
101,104,50,53,10.622,842.794
101,104,53,56,13.817,842.794
101,104,56,59,12.492,842.794
101,104,59,62,9.405,842.794
101,104,62,65,1.218,842.794
101,104,108,111,-139.379,842.422
101,104,111,114,-29.098,842.422
101,104,114,117,-11.119,842.422
101,104,117,120,-5.531,842.422
101,104,120,51,-50.583,842.422
101,104,51,54,11.099,842.422
101,104,54,57,15.665,842.422
101,104,57,60,14.018,842.422
101,104,60,63,4.442,842.422
101,104,63,66,0.499,842.422
101,104,61,64,2.222,842.425
101,104,64,67,-0.089,842.425
101,104,67,70,-0.696,842.425
101,104,70,96,-1.632,842.425
101,104,96,65,2.607,842.425
101,104,65,68,-0.547,842.425
101,104,68,71,-0.591,842.425
101,104,71,95,-1.409,842.425
101,104,95,66,2.499,842.425
101,104,66,69,-0.668,842.425
101,104,69,72,-0.677,842.501
101,104,72,94,-1.089,842.501
102,105,96,93,0.072,789.41
102,105,93,90,-0.213,789.41
102,105,90,87,-1.16,789.41
102,105,87,84,-2.891,789.41
102,105,84,81,-18.562,789.41
102,105,81,78,-7.512,789.41
102,105,78,75,-3.765,789.41
102,105,75,97,-378.249,789.41
102,105,97,100,-454.059,789.41
102,105,100,103,-338.579,789.41
102,105,95,92,0.057,789.781
102,105,92,89,-0.496,789.781
102,105,89,86,-1.561,789.781
102,105,86,83,-7.315,789.781
102,105,83,80,-16.821,789.781
102,105,80,77,-5.47,789.781
102,105,77,74,-3.046,789.781
102,105,74,98,-445.399,789.781
102,105,98,101,-1627.628,789.781
102,105,101,104,53.227,7.672
102,105,94,91,-0.022,790.949
102,105,91,88,-0.795,790.949
102,105,88,85,-2.181,790.949
102,105,85,82,-14.277,790.949
102,105,82,79,-11.476,790.949
102,105,79,76,-4.395,790.949
102,105,76,73,-2.175,790.949
102,105,73,99,-564.123,790.949
102,105,99,103,-608.047,790.949
102,105,103,106,52.39,5.505
102,105,104,107,-1556.535,791.618
102,105,107,110,-1700.202,791.618
102,105,110,113,-78.399,791.618
102,105,113,116,-25.939,791.618
102,105,116,119,-12.115,791.618
102,105,119,50,-74.578,791.618
102,105,50,53,10.838,791.618
102,105,53,56,18.413,791.618
102,105,56,59,18.753,791.618
102,105,59,62,14.35,791.618
102,105,106,109,-6128.927,790.992
102,105,109,112,-141.829,790.992
102,105,112,115,-37.651,790.992
102,105,115,118,-13.579,791.063
102,105,118,49,-77.809,791.063
102,105,49,52,5.062,791.063
102,105,52,55,18.036,791.063
102,105,55,58,18.929,791.063
102,105,58,61,18.847,791.063
102,105,61,64,3.613,791.063
102,105,108,111,-301.437,790.811
102,105,111,114,-51.741,790.811
102,105,114,117,-18.263,790.811
102,105,117,120,-8.771,790.811
102,105,120,51,-70.758,790.811
102,105,51,54,11.945,790.811
102,105,54,57,21.863,790.811
102,105,57,60,21.169,790.811
102,105,60,63,6.954,790.811
102,105,63,66,0.989,790.811
102,105,62,65,2.102,790.771
102,105,65,68,-0.703,790.771
102,105,68,71,-0.852,790.771
102,105,71,95,-2.481,790.771
102,105,95,64,3.685,790.771
102,105,64,67,0.025,790.771
102,105,67,70,-0.973,790.771
102,105,70,96,-2.779,790.771
102,105,96,66,4.076,790.771
102,105,66,69,-0.928,790.771
102,105,69,72,-0.979,790.768
102,105,72,94,-2.082,790.768
103,106,96,93,0.062,668.086
103,106,93,90,-0.428,668.086
103,106,90,87,-1.784,668.086
103,106,87,84,-4.249,668.086
103,106,84,81,-26.63,668.086
103,106,81,78,-10.541,668.086
103,106,78,75,-4.915,668.086
103,106,75,97,-338.438,668.086
103,106,97,100,-228.893,668.086
103,106,95,92,0,667.891
103,106,92,89,-0.852,667.891
103,106,89,86,-2.359,667.891
103,106,86,83,-10.565,667.891
103,106,83,80,-24.054,667.891
103,106,80,77,-7.496,667.891
103,106,77,74,-3.937,667.891
103,106,74,98,-378.902,667.891
103,106,98,101,-593.358,667.891
103,106,101,104,-185.1,667.891
103,106,94,91,-0.169,668.063
103,106,91,88,-1.259,668.063
103,106,88,85,-3.23,668.063
103,106,85,82,-20.469,668.063
103,106,82,79,-16.277,668.063
103,106,79,76,-5.858,668.063
103,106,76,73,-2.802,668.063
103,106,73,99,-443.8,668.063
103,106,99,102,-1549.366,668.063
103,106,102,105,51.182,5.382
103,106,104,107,7583.095,668.993
103,106,107,110,-6149.918,668.993
103,106,110,113,-144.309,668.993
103,106,113,116,-42.451,668.993
103,106,116,119,-18.806,668.451
103,106,119,50,-105.87,668.451
103,106,50,53,12.079,668.451
103,106,53,56,25.22,668.451
103,106,56,59,27.625,668.451
103,106,59,62,21.524,668.451
103,106,105,108,-3458.382,668.305
103,106,108,111,-718.178,668.305
103,106,111,114,-90.106,668.305
103,106,114,117,-29.056,668.305
103,106,117,120,-13.504,668.305
103,106,120,51,-100.663,668.305
103,106,51,54,13.957,668.305
103,106,54,57,30.794,668.305
103,106,57,60,31.264,668.305
103,106,60,63,10.599,668.305
103,106,109,112,-283.181,668.153
103,106,112,115,-63.174,668.153
103,106,115,118,-21.248,668.153
103,106,118,49,-110.603,668.153
103,106,49,52,5.119,668.153
103,106,52,55,23.289,668.153
103,106,55,58,27.469,668.153
103,106,58,61,27.951,668.153
103,106,61,64,5.726,668.153
103,106,64,67,0.42,668.153
103,106,62,65,3.526,668.434
103,106,65,68,-0.734,668.434
103,106,68,71,-1.113,668.434
103,106,71,95,-3.641,668.434
103,106,95,63,3.695,668.434
103,106,63,66,1.873,668.434
103,106,66,69,-1.135,668.434
103,106,69,72,-1.3,668.434
103,106,72,94,-3.026,668.434
103,106,67,70,-1.25,667.947
103,106,70,96,-4,667.947
104,107,96,93,0.029,753.439
104,107,93,90,-0.878,753.439
104,107,90,87,-3.211,753.439
104,107,87,84,-7.34,753.439
104,107,84,81,-45.196,753.439
104,107,81,78,-17.663,753.439
104,107,78,75,-7.921,753.439
104,107,75,97,-434.585,753.439
104,107,97,100,-193.228,753.439
104,107,100,103,-2483.597,753.439
104,107,95,92,-0.124,753.356
104,107,92,89,-1.591,753.356
104,107,89,86,-4.148,753.356
104,107,86,83,-18.025,753.356
104,107,83,80,-40.772,753.356
104,107,80,77,-12.437,753.356
104,107,77,74,-6.314,753.356
104,107,74,98,-472.642,753.356
104,107,98,101,-424.738,753.356
104,107,94,91,-0.417,753.375
104,107,91,88,-2.311,753.375
104,107,88,85,-5.605,753.375
104,107,85,82,-34.802,753.375
104,107,82,79,-27.457,753.375
104,107,79,76,-9.56,753.375
104,107,76,73,-4.458,753.375
104,107,73,99,-529.629,753.375
104,107,99,102,-802.162,753.375
104,107,102,105,-1478.421,753.375
104,107,103,106,8550.753,753.474
104,107,106,109,-4397.493,753.474
104,107,109,112,-747.918,753.474
104,107,112,115,-128.323,753.474
104,107,115,118,-39.524,753.474
104,107,118,49,-188.761,753.474
104,107,49,52,6.985,753.423
104,107,52,55,37.32,753.423
104,107,55,58,47.034,753.423
104,107,58,61,48.538,753.423
104,107,105,108,6052.342,753.094
104,107,108,111,-2856.768,753.094
104,107,111,114,-191.988,753.094
104,107,114,117,-55.192,753.094
104,107,117,120,-24.725,753.094
104,107,120,51,-171.508,753.094
104,107,51,54,21.019,753.121
104,107,54,57,51.865,753.121
104,107,57,60,54.063,753.121
104,107,60,63,18.821,753.121
104,107,110,113,-332.087,753.081
104,107,113,116,-83.294,753.081
104,107,116,119,-34.71,753.081
104,107,119,50,-180.163,753.081
104,107,50,53,17.641,753.081
104,107,53,56,41.802,753.081
104,107,56,59,47.621,753.081
104,107,59,62,37.534,753.081
104,107,62,65,6.575,753.081
104,107,65,68,-0.995,753.081
104,107,61,64,10.381,753.035
104,107,64,67,1.087,753.035
104,107,67,70,-2.022,753.035
104,107,70,96,-7.076,753.035
104,107,96,63,5.908,753.035
104,107,63,66,3.696,753.035
104,107,66,69,-1.79,753.035
104,107,69,72,-2.178,753.035
104,107,72,94,-5.537,753.035
104,107,68,71,-1.844,752.992
104,107,71,95,-6.448,752.992
