Spa.1,Spa.2,Spa.3,Spa.4,Vp,In
103,106,90,87,-1.793,661.817
103,106,87,84,-4.236,661.817
103,106,84,81,-26.541,661.817
103,106,81,78,-10.506,661.817
103,106,78,75,-4.912,661.817
103,106,75,97,-342.335,661.817
103,106,97,100,-223.046,661.817
103,106,95,92,-0.029,661.764
103,106,92,89,-0.874,661.764
103,106,89,86,-2.353,661.764
103,106,86,83,-10.549,661.764
103,106,83,80,-23.978,661.764
103,106,80,77,-7.499,661.764
103,106,77,74,-3.921,661.764
103,106,74,98,-380.463,661.764
103,106,98,101,-585.584,661.764
103,106,101,104,-181.27,661.764
103,106,94,91,-0.194,661.85
103,106,91,88,-1.288,661.85
103,106,88,85,-3.224,661.85
103,106,85,82,-20.437,661.85
103,106,82,79,-16.223,661.85
103,106,79,76,-5.852,661.85
103,106,76,73,-2.836,661.85
103,106,73,99,-443.16,661.85
103,106,99,102,-1533.596,661.85
103,106,102,105,52.009,5.458
103,106,104,107,7287.162,662.705
103,106,107,110,-5865.486,662.705
103,106,110,113,-143.727,662.705
103,106,113,116,-42.069,662.705
103,106,116,119,-18.568,662.258
103,106,119,50,-105.909,662.258
103,106,50,53,11.853,662.258
103,106,53,56,25.163,662.258
103,106,56,59,31.94,662.258
103,106,59,62,17.371,662.258
103,106,105,108,-3416.248,662.09
103,106,108,111,-732.134,662.09
103,106,111,114,-89.533,662.09
103,106,114,117,-28.757,662.09
103,106,117,120,-13.371,662.09
103,106,120,51,-99.897,662.09
103,106,51,54,15.207,662.09
103,106,54,57,29.487,662.09
103,106,57,60,31.452,662.09
103,106,60,63,9.521,662.09
103,106,109,112,-283.667,662.049
103,106,112,115,-62.726,662.049
103,106,115,118,-20.997,662.049
103,106,118,49,-111.499,662.049
103,106,49,52,6.763,662.049
103,106,52,55,23.595,662.049
103,106,55,58,29.966,662.049
103,106,58,61,24.409,662.049
103,106,61,64,5.663,662.049
103,106,64,67,0.556,662.049
103,106,62,65,3.691,661.968
103,106,65,68,-0.534,661.968
103,106,68,71,-1.11,661.968
103,106,71,95,-3.498,661.968
103,106,95,63,3.272,661.968
103,106,63,66,2.016,661.968
103,106,66,69,-1.011,661.968
103,106,69,72,-1.269,661.968
103,106,72,94,-2.998,661.968
103,106,67,70,-1.132,661.903
103,106,70,96,-3.914,661.903
104,107,96,93,-0.01,744.89
104,107,93,90,-0.909,744.89
104,107,90,87,-3.246,744.89
104,107,87,84,-7.372,744.89
104,107,84,81,-45.349,744.89
104,107,81,78,-17.753,744.89
104,107,78,75,-7.966,744.89
104,107,75,97,-442.054,744.89
104,107,97,100,-188.063,744.89
104,107,100,103,-2459.264,744.89
104,107,95,92,-0.172,744.427
104,107,92,89,-1.633,744.427
104,107,89,86,-4.178,744.427
104,107,86,83,-18.11,744.427
104,107,83,80,-40.893,744.427
104,107,80,77,-12.492,744.427
104,107,77,74,-6.362,744.427
104,107,74,98,-477.611,744.427
104,107,98,101,-419.058,744.427
104,107,94,91,-0.471,744.326
104,107,91,88,-2.346,744.326
104,107,88,85,-5.64,744.326
104,107,85,82,-34.917,744.326
104,107,82,79,-27.536,744.326
104,107,79,76,-9.63,744.326
104,107,76,73,-4.564,744.326
104,107,73,99,-532.418,744.326
104,107,99,102,-794.287,744.326
104,107,102,105,-1489.07,744.326
104,107,103,106,8200.122,744.468
104,107,106,109,-4057.819,744.468
104,107,109,112,-760.416,744.468
104,107,112,115,-128.606,744.468
104,107,115,118,-39.4,744.468
104,107,118,49,-191.156,744.468
104,107,49,52,9.506,744.132
104,107,52,55,38.057,744.132
104,107,55,58,51.739,744.132
104,107,58,61,42.639,744.132
104,107,105,108,6112.891,744.454
104,107,108,111,-2909.154,744.454
104,107,111,114,-192.897,744.454
104,107,114,117,-55.099,744.454
104,107,117,120,-24.7,744.454
104,107,120,51,-171.524,744.454
104,107,51,54,23.343,744.38
104,107,54,57,50.114,744.38
104,107,57,60,54.734,744.38
104,107,60,63,17.018,744.38
104,107,110,113,-335.085,744.341
104,107,113,116,-83.354,744.341
104,107,116,119,-34.592,744.341
104,107,119,50,-181.521,744.341
104,107,50,53,17.511,744.341
104,107,53,56,41.818,744.341
104,107,56,59,55.457,744.341
104,107,59,62,30.546,744.341
104,107,62,65,6.925,744.341
104,107,65,68,-0.693,744.341
104,107,61,64,10.33,744.296
104,107,64,67,1.38,744.296
104,107,67,70,-1.838,744.296
104,107,70,96,-6.978,744.296
104,107,96,63,5.202,744.296
104,107,63,66,4.007,744.296
104,107,66,69,-1.571,744.296
104,107,69,72,-2.14,744.296
104,107,72,94,-5.451,744.296
104,107,68,71,-1.857,744.3
104,107,71,95,-6.203,744.3
105,108,96,93,-0.038,864.881
105,108,93,90,-1.342,864.881
105,108,90,87,-4.4,864.881
105,108,87,84,-9.738,864.881
105,108,84,81,-59.155,864.881
105,108,81,78,-23.022,864.881
105,108,78,75,-10.205,864.881
105,108,75,97,-510.61,864.881
105,108,97,100,-174.794,864.881
105,108,100,103,-1298.412,864.881
105,108,95,92,-0.344,865.195
105,108,92,89,-2.299,865.195
105,108,89,86,-5.586,865.195
105,108,86,83,-23.703,865.195
105,108,83,80,-53.343,865.195
105,108,80,77,-16.134,865.195
105,108,77,74,-8.115,865.195
105,108,74,98,-545.792,865.195
105,108,98,101,-361.276,865.195
105,108,101,104,-54.626,10.631
105,108,94,91,-0.747,866.493
105,108,91,88,-3.243,866.493
105,108,88,85,-7.497,866.493
105,108,85,82,-45.717,866.493
105,108,82,79,-35.902,866.493
105,108,79,76,-12.39,866.493
105,108,76,73,-5.862,866.493
105,108,73,99,-598.398,866.493
105,108,99,102,-609.851,866.493
105,108,103,106,-3986.616,772.025
105,108,106,109,7647.466,772.025
105,108,109,112,-1505.905,772.025
105,108,112,115,-178.309,772.025
105,108,115,118,-50.217,772.025
105,108,118,49,-226.664,772.025
105,108,49,52,11.23,866.127
105,108,52,55,48.521,866.127
105,108,55,58,68.183,866.127
105,108,58,61,56.607,866.127
105,108,104,107,7059.777,860.335
105,108,107,110,-800.656,860.335
105,108,110,113,-601.177,860.335
105,108,113,116,-124.469,860.335
105,108,116,119,-48.592,860.335
105,108,119,50,-239.544,860.335
105,108,50,53,21.334,865.896
105,108,53,56,54.094,865.896
105,108,56,59,73.283,865.896
105,108,59,62,40.842,865.896
105,108,111,114,-316.177,865.805
105,108,114,117,-80.082,865.805
105,108,117,120,-34.713,865.805
105,108,120,51,-227.773,865.805
105,108,51,54,29.005,865.805
105,108,54,57,65.527,865.805
105,108,57,60,72.432,865.805
105,108,60,63,23.071,865.805
105,108,63,66,6.038,865.805
105,108,66,69,-1.698,865.805
105,108,61,64,14.307,865.917
105,108,64,67,2.464,865.917
105,108,67,70,-2.133,865.917
105,108,70,96,-8.959,865.917
105,108,96,62,0.909,865.917
105,108,62,65,9.9,865.917
105,108,65,68,-0.394,865.917
105,108,68,71,-2.213,865.917
105,108,71,95,-8.146,865.917
105,108,69,72,-2.645,865.805
105,108,72,94,-7.011,865.805
106,109,96,93,-0.162,694.617
106,109,93,90,-1.008,694.617
106,109,90,87,-2.92,694.617
106,109,87,84,-6.119,694.617
106,109,84,81,-36.549,694.617
106,109,81,78,-14.157,694.617
106,109,78,75,-6.199,694.617
106,109,75,97,-297.453,694.617
106,109,97,100,-91.683,694.617
106,109,100,103,-562.009,694.617
106,109,95,92,-0.353,695.175
106,109,92,89,-1.631,695.175
106,109,89,86,-3.625,695.175
106,109,86,83,-14.744,695.175
106,109,83,80,-32.951,695.175
106,109,80,77,-9.9,695.175
106,109,77,74,-4.923,695.175
106,109,74,98,-316.441,695.175
106,109,98,101,-183.399,695.175
106,109,101,104,-1488.984,695.175
106,109,94,91,-0.639,695.61
106,109,91,88,-2.197,695.61
106,109,88,85,-4.776,695.61
106,109,85,82,-28.286,695.61
106,109,82,79,-22.143,695.61
106,109,79,76,-7.55,695.61
106,109,76,73,-3.59,695.61
106,109,73,99,-343.967,695.61
106,109,99,102,-295.761,695.61
106,109,102,105,-52.858,6.822
106,109,104,107,-3793.089,696.882
106,109,107,110,6982.467,696.882
106,109,110,113,-948.945,696.882
106,109,113,116,-104.824,696.882
106,109,116,119,-35.629,696.882
106,109,119,50,-152.916,696.882
106,109,50,53,12.705,696.623
106,109,53,56,33.212,696.623
106,109,56,59,45.514,696.623
106,109,59,62,25.719,696.623
106,109,105,108,5656.983,570.98
106,109,108,111,-269.495,570.98
106,109,111,114,-278.685,570.98
106,109,114,117,-50.761,570.98
106,109,117,120,-24.853,696.785
106,109,120,51,-143.988,696.785
106,109,51,54,17.458,696.785
106,109,54,57,40.463,696.785
106,109,57,60,45.05,696.785
106,109,60,63,14.776,696.785
106,109,112,115,-183.071,696.91
106,109,115,118,-41.663,696.91
106,109,118,49,-162.018,696.91
106,109,49,52,6.577,696.91
106,109,52,55,29.568,696.91
106,109,55,58,42.289,696.91
106,109,58,61,35.368,696.91
106,109,61,64,9.383,696.91
106,109,64,67,1.943,696.91
106,109,67,70,-1.227,696.91
106,109,62,65,6.702,697.027
106,109,65,68,0.029,697.027
106,109,68,71,-1.335,697.027
106,109,71,95,-5.607,697.027
106,109,95,63,3.164,697.027
106,109,63,66,4.29,697.027
106,109,66,69,-0.906,697.027
106,109,69,72,-1.618,697.027
106,109,72,94,-4.974,697.027
106,109,70,96,-6.082,697.038
107,110,96,93,-0.391,836.97
107,110,93,90,-1.132,836.97
107,110,90,87,-2.337,836.97
107,110,87,84,-4.169,836.97
107,110,84,81,-23.358,836.97
107,110,81,78,-8.949,836.97
107,110,78,75,-3.829,836.97
107,110,75,97,-178.1,836.97
107,110,97,100,-49.832,836.97
107,110,100,103,-270.105,836.97
107,110,95,92,-0.63,836.542
107,110,92,89,-1.555,836.542
107,110,89,86,-2.69,836.542
107,110,86,83,-9.586,836.542
107,110,83,80,-20.989,836.542
107,110,80,77,-6.224,836.542
107,110,77,74,-3.05,836.542
107,110,74,98,-188.37,836.542
107,110,98,101,-97.211,836.542
107,110,101,104,-628.644,836.542
107,110,94,91,-0.862,836.011
107,110,91,88,-1.908,836.011
107,110,88,85,-3.351,836.011
107,110,85,82,-18.099,836.011
107,110,82,79,-14.026,836.011
107,110,79,76,-4.704,836.011
107,110,76,73,-2.205,836.011
107,110,73,99,-203.077,836.011
107,110,99,102,-151.922,836.011
107,110,102,105,-1754.247,836.011
107,110,103,106,-53.818,6.096
107,110,106,109,60.838,6.096
107,110,109,112,4.562,836.415
107,110,112,115,-340.681,836.415
107,110,115,118,-45.673,836.415
107,110,118,49,-116.117,836.415
107,110,49,52,3.819,836.415
107,110,52,55,18.115,836.415
107,110,55,58,26.614,836.415
107,110,58,61,22.721,836.415
107,110,105,108,-779.704,835.346
107,110,108,111,4038.247,835.346
107,110,111,114,-978.866,835.346
107,110,114,117,-75.791,835.346
107,110,117,120,-24.789,835.346
107,110,120,51,-99.773,835.346
107,110,51,54,10.483,834.594
107,110,54,57,25.228,834.594
107,110,57,60,28.491,834.594
107,110,60,63,10.4,834.594
107,110,113,116,-155.492,834.078
107,110,116,119,-36.999,834.078
107,110,119,50,-107.16,834.078
107,110,50,53,7.534,834.078
107,110,53,56,20.515,834.078
107,110,56,59,28.616,834.078
107,110,59,62,17.001,834.078
107,110,62,65,5.717,834.078
107,110,65,68,0.976,834.078
107,110,68,71,-0.547,834.078
107,110,61,64,7.198,833.584
107,110,64,67,2.493,833.584
107,110,67,70,-0.283,833.584
107,110,70,96,-4.643,833.584
107,110,96,63,0.55,833.584
107,110,63,66,4.208,833.584
107,110,66,69,0.07,833.584
107,110,69,72,-0.798,833.584
107,110,72,94,-4.258,833.584
107,110,71,95,-4.4,833.232
108,111,96,93,-0.869,1107.524
108,111,93,90,-1.606,1107.524
108,111,90,87,-2.168,1107.524
108,111,87,84,-2.687,1107.524
108,111,84,81,-12.134,1107.524
108,111,81,78,-4.51,1107.524
108,111,78,75,-1.829,1107.524
108,111,75,97,-83.421,1107.524
108,111,97,100,-19.723,1107.524
108,111,100,103,-91.483,1107.524
108,111,95,92,-1.174,1106.261
108,111,92,89,-1.869,1106.261
108,111,89,86,-2.168,1106.261
108,111,86,83,-5.305,1106.261
108,111,83,80,-10.808,1106.261
108,111,80,77,-3.072,1106.261
108,111,77,74,-1.453,1106.261
108,111,74,98,-87.487,1106.261
108,111,98,101,-37.178,1106.261
108,111,101,104,-186.241,1106.261
108,111,94,91,-1.418,1105.198
108,111,91,88,-2.016,1105.198
108,111,88,85,-2.35,1105.198
108,111,85,82,-9.525,1105.198
108,111,82,79,-7.17,1105.198
108,111,79,76,-2.271,1105.198
108,111,76,73,-1.012,1105.198
108,111,73,99,-93.232,1105.198
108,111,99,102,-55.776,1105.198
108,111,102,105,-431.616,1105.198
108,111,103,106,-852.248,772.241
108,111,106,109,-364.52,772.241
108,111,109,112,2278.341,772.241
108,111,112,115,-823.179,772.241
108,111,115,118,-50.513,772.241
108,111,118,49,-63.066,772.241
108,111,49,52,1.577,1104.395
108,111,52,55,8.432,1104.395
108,111,55,58,13.166,1104.395
108,111,58,61,12.073,1104.395
108,111,104,107,-3974.828,1018.52
108,111,107,110,4920.688,1018.52
108,111,110,113,-210.101,1018.52
108,111,113,116,-339.002,1018.52
108,111,116,119,-50.656,1018.52
108,111,119,50,-72.766,1018.52
108,111,50,53,3.307,1103.276
108,111,53,56,9.767,1103.276
108,111,56,59,14.199,1103.276
108,111,59,62,10.005,1103.276
108,111,114,117,-138.467,1102.627
108,111,117,120,-34.446,1102.627
108,111,120,51,-69.992,1102.627
108,111,51,54,4.723,1102.627
108,111,54,57,12.277,1102.627
108,111,57,60,14.372,1102.627
108,111,60,63,7.244,1102.627
108,111,63,66,5.144,1102.627
108,111,66,69,1.354,1102.627
108,111,69,72,0.054,1102.627
108,111,61,64,6.082,1102.544
108,111,64,67,3.834,1102.544
108,111,67,70,0.83,1102.544
108,111,70,96,-4.268,1102.544
108,111,96,62,-4.289,1102.544
108,111,62,65,5.823,1102.544
108,111,65,68,2.455,1102.544
108,111,68,71,0.356,1102.544
108,111,71,95,-4.493,1102.544
108,111,72,94,-4.677,1102.141
109,112,96,93,-1.155,1103.606
109,112,93,90,-2.06,1103.606
109,112,90,87,-2.353,1103.606
109,112,87,84,-2.322,1103.606
109,112,84,81,-8.738,1103.606
109,112,81,78,-3.139,1103.606
109,112,78,75,-1.215,1103.606
109,112,75,97,-57.222,1103.606
109,112,97,100,-11.962,1103.606
109,112,100,103,-50.486,1103.606
109,112,95,92,-1.623,1103.221
109,112,92,89,-2.261,1103.221
109,112,89,86,-2.165,1103.221
109,112,86,83,-4.084,1103.221
109,112,83,80,-7.743,1103.221
109,112,80,77,-2.128,1103.221
109,112,77,74,-0.986,1103.221
109,112,74,98,-59.81,1103.221
109,112,98,101,-22.111,1103.221
109,112,101,104,-95.006,1103.221
109,112,94,91,-1.908,1102.705
109,112,91,88,-2.292,1102.705
109,112,88,85,-2.178,1102.705
109,112,85,82,-6.99,1102.705
109,112,82,79,-5.1,1102.705
109,112,79,76,-1.533,1102.705
109,112,76,73,-0.735,1102.705
109,112,73,99,-63.324,1102.705
109,112,99,102,-32.361,1102.705
109,112,102,105,-199.435,1102.705
109,112,103,106,-471.83,1101.97
109,112,106,104,414.641,1101.97
109,112,104,107,-1126.454,1101.97
109,112,107,110,5.943,1101.97
109,112,110,113,2445.985,1101.058
109,112,113,116,-996.582,1101.058
109,112,116,119,-83.855,1101.058
109,112,119,50,-81.677,1101.058
109,112,50,53,1.987,1101.058
109,112,53,56,6.237,1101.058
109,112,105,108,-2129.08,1091.011
109,112,108,111,3217.046,1091.011
109,112,111,114,-431.757,1091.011
109,112,114,117,-255.107,1091.011
109,112,117,120,-50.001,1091.011
109,112,120,51,-69.143,1091.011
109,112,51,54,2.881,1099.212
109,112,54,57,8.012,1099.212
109,112,57,60,9.701,1099.212
109,112,60,63,6.567,1099.212
109,112,115,118,-116.119,1098.352
109,112,118,49,-97.668,1098.352
109,112,49,52,0.865,1098.352
109,112,52,55,5.279,1098.352
109,112,55,58,8.728,1098.352
109,112,58,61,8.612,1098.352
109,112,61,64,6.277,1098.352
109,112,64,67,5.281,1098.352
109,112,67,70,1.841,1098.352
109,112,70,96,-3.977,1098.352
109,112,56,59,9.417,1097.509
109,112,59,62,7.888,1097.509
109,112,62,65,6.639,1097.509
109,112,65,68,3.896,1097.509
109,112,68,71,1.129,1097.509
109,112,71,95,-4.545,1097.509
109,112,95,63,-5.129,1097.509
109,112,63,66,6.416,1097.509
109,112,66,69,2.528,1097.509
109,112,69,72,0.757,1097.509
109,112,72,94,-5.04,1096.716
110,113,96,93,-1.833,1246.937
110,113,93,90,-2.935,1246.937
110,113,90,87,-2.938,1246.937
110,113,87,84,-2.398,1246.937
110,113,84,81,-7.447,1246.937
110,113,81,78,-2.589,1246.937
110,113,78,75,-0.951,1246.937
110,113,75,97,-47.581,1246.937
110,113,97,100,-8.926,1246.937
110,113,100,103,-34.979,1246.937
110,113,95,92,-2.463,1246.839
110,113,92,89,-3.087,1246.839
110,113,89,86,-2.563,1246.839
110,113,86,83,-3.766,1246.839
110,113,83,80,-6.525,1246.839
110,113,80,77,-1.717,1246.839
110,113,77,74,-0.76,1246.839
110,113,74,98,-49.639,1246.839
110,113,98,101,-16.13,1246.839
110,113,101,104,-62.462,1246.839
110,113,94,91,-2.798,1247.097
110,113,91,88,-3.011,1247.097
110,113,88,85,-2.394,1247.097
110,113,85,82,-6.081,1247.097
110,113,82,79,-4.254,1247.097
110,113,79,76,-1.231,1247.097
110,113,76,73,-0.582,1247.097
110,113,73,99,-52.185,1247.097
110,113,99,102,-23.182,1247.097
110,113,102,105,-123.945,1247.097
110,113,103,106,-94.238,434.683
110,113,106,109,-592.476,434.683
110,113,109,112,966.759,434.683
110,113,112,115,-108.806,434.683
110,113,115,118,-92.866,434.683
110,113,118,49,-50.049,434.683
110,113,49,52,0.493,1248.322
110,113,52,55,3.685,1248.322
110,113,55,58,6.553,1248.322
110,113,58,61,7.079,1248.322
110,113,104,107,-307.122,681.869
110,113,107,105,268.102,681.869
110,113,105,108,-476.65,681.869
110,113,108,111,-142.05,681.869
110,113,111,114,1269.92,681.869
110,113,114,117,-444.356,681.869
110,113,117,120,-53.323,681.869
110,113,120,51,-50.023,681.869
110,113,51,54,1.949,1247.961
110,113,54,57,5.876,1247.961
110,113,116,119,-173.58,1247.006
110,113,119,50,-112.614,1247.006
110,113,50,53,1.291,1247.006
110,113,53,56,4.411,1247.006
110,113,56,59,7.021,1247.006
110,113,59,62,7.296,1247.006
110,113,62,65,8.551,1247.006
110,113,65,68,6.349,1247.006
110,113,68,71,2.312,1247.006
110,113,71,95,-5.805,1247.006
110,113,57,60,7.367,1246.153
110,113,60,63,6.937,1246.153
110,113,63,66,8.848,1246.153
110,113,66,69,4.465,1246.153
110,113,69,72,1.803,1246.153
110,113,72,94,-6.745,1246.153
110,113,94,61,-12.908,1246.153
110,113,61,64,7.421,1246.153
110,113,64,67,7.834,1246.153
110,113,67,70,3.484,1246.153
110,113,70,96,-4.753,1245.42
111,114,96,93,-2.491,1156.322
111,114,93,90,-3.818,1156.322
111,114,90,87,-3.38,1156.322
111,114,87,84,-2.322,1156.322
111,114,84,81,-5.787,1156.322
111,114,81,78,-1.93,1156.322
111,114,78,75,-0.671,1156.322
111,114,75,97,-37.754,1156.322
111,114,97,100,-6.31,1156.322
111,114,100,103,-23.267,1156.322
111,114,95,92,-3.351,1155.607
111,114,92,89,-3.847,1155.607
111,114,89,86,-2.776,1155.607
111,114,86,83,-3.212,1155.607
111,114,83,80,-5.021,1155.607
111,114,80,77,-1.244,1155.607
111,114,77,74,-0.531,1155.607
111,114,74,98,-39.006,1155.607
111,114,98,101,-11.205,1155.607
111,114,101,104,-39.837,1155.607
111,114,94,91,-3.723,1155.473
111,114,91,88,-3.596,1155.473
111,114,88,85,-2.435,1155.473
111,114,85,82,-4.844,1155.473
111,114,82,79,-3.234,1155.473
111,114,79,76,-0.875,1155.473
111,114,76,73,-0.439,1155.473
111,114,73,99,-40.99,1155.473
111,114,99,102,-15.847,1155.473
111,114,102,105,-75.734,1155.473
111,114,103,106,-49.942,369.496
111,114,106,109,-180.329,369.496
111,114,109,112,-147.507,369.496
111,114,112,115,731.042,369.496
111,114,115,118,-262.714,369.496
111,114,118,49,-71.856,369.496
111,114,49,52,0.143,1156.06
111,114,52,55,2.028,1156.06
111,114,55,58,4.047,1156.06
111,114,58,61,4.926,1156.06
111,114,104,107,-93.373,360.089
111,114,107,110,-421.765,360.089
111,114,110,113,670.024,360.089
111,114,113,116,50.128,360.089
111,114,116,119,-128.772,360.089
111,114,119,50,-50.882,360.089
111,114,50,53,0.649,1156.262
111,114,53,56,2.493,1156.262
111,114,56,59,4.273,1156.262
111,114,59,62,5.915,1156.262
111,114,105,108,-421.219,1154.235
111,114,108,117,870.204,1154.235
111,114,117,120,-201.266,1154.235
111,114,120,51,-123.868,1154.235
111,114,51,54,1.011,1154.235
111,114,54,57,3.486,1154.235
111,114,57,60,4.611,1154.235
111,114,60,63,6.47,1154.235
111,114,63,66,10.61,1154.235
111,114,66,69,6.765,1154.235
111,114,61,64,7.659,1153.096
111,114,64,67,10.136,1153.096
111,114,67,70,5.545,1153.096
111,114,70,96,-5.031,1153.096
111,114,96,62,-16.251,1153.096
111,114,62,65,9.563,1153.096
111,114,65,68,8.955,1153.096
111,114,68,71,3.917,1153.096
111,114,71,95,-6.722,1153.096
111,114,69,72,3.262,1151.685
111,114,72,94,-8.253,1151.685
112,115,96,93,-3.608,1199.258
112,115,93,90,-5.236,1199.258
112,115,90,87,-4.127,1199.258
112,115,87,84,-2.465,1199.258
112,115,84,81,-5.021,1199.258
112,115,81,78,-1.577,1199.258
112,115,78,75,-0.509,1199.258
112,115,75,97,-35.022,1199.258
112,115,97,100,-5.222,1199.258
112,115,100,103,-18.62,1199.258
112,115,95,92,-4.744,1198.966
112,115,92,89,-5.093,1198.966
112,115,89,86,-3.249,1198.966
112,115,86,83,-3.094,1198.966
112,115,83,80,-4.302,1198.966
112,115,80,77,-1.008,1198.966
112,115,77,74,-0.423,1198.966
112,115,74,98,-36.275,1198.966
112,115,98,101,-9.265,1198.966
112,115,101,104,-30.935,1198.966
112,115,94,91,-5.252,1198.963
112,115,91,88,-4.575,1198.963
112,115,88,85,-2.715,1198.963
112,115,85,82,-4.341,1198.963
112,115,82,79,-2.728,1198.963
112,115,79,76,-0.69,1198.963
112,115,76,73,-0.363,1198.963
112,115,73,99,-37.818,1198.963
112,115,99,102,-12.979,1198.963
112,115,102,105,-57.061,1198.963
112,115,103,106,-50.225,530.751
112,115,106,109,-139.397,530.751
112,115,109,104,181.871,530.751
112,115,104,107,-91.708,530.751
112,115,107,110,-216.067,530.751
112,115,110,113,-133.112,530.751
112,115,113,116,1336.993,530.751
112,115,116,119,-737.681,530.751
112,115,119,50,-128.336,530.751
112,115,50,53,0.229,1200.104
112,115,105,108,-276.304,1197.685
112,115,108,111,-1273.234,1197.685
112,115,111,114,2362.937,1197.685
112,115,114,117,46.582,1197.685
112,115,117,120,-559.097,1197.685
112,115,120,51,-201.737,1197.685
112,115,51,54,0.436,1198.544
112,115,54,57,2.022,1198.544
112,115,57,60,2.776,1198.544
112,115,60,63,6.361,1198.544
112,115,118,49,-445.656,1196.889
112,115,49,52,-0.076,1196.889
112,115,52,55,0.97,1196.889
112,115,55,58,2.485,1196.889
112,115,58,61,3.502,1196.889
112,115,61,64,8.234,1196.889
112,115,64,67,13.39,1196.889
112,115,67,70,8.836,1196.889
112,115,70,96,-5.717,1196.889
112,115,53,56,1.25,1196.638
112,115,56,59,2.512,1196.638
112,115,59,62,5.039,1196.638
112,115,62,65,11.01,1196.638
112,115,65,68,12.859,1196.638
112,115,68,71,6.586,1196.638
112,115,71,95,-8.51,1196.638
112,115,95,63,-19.37,1196.638
112,115,63,66,13.023,1196.638
112,115,66,69,10.332,1196.638
112,115,69,72,5.732,1196.222
112,115,72,94,-11.119,1196.222
113,116,96,93,-4.582,1254.994
113,116,93,90,-6.298,1254.994
113,116,90,87,-4.439,1254.994
113,116,87,84,-2.28,1254.994
113,116,84,81,-3.666,1254.994
113,116,81,78,-1.046,1254.994
113,116,78,75,-0.267,1254.994
113,116,75,97,-29.983,1254.994
113,116,97,100,-4.009,1254.994
113,116,100,103,-14.045,1254.994
113,116,95,92,-5.976,1254.933
113,116,92,89,-5.923,1254.933
113,116,89,86,-3.335,1254.933
113,116,86,83,-2.576,1254.933
113,116,83,80,-3.094,1254.933
113,116,80,77,-0.652,1254.933
113,116,77,74,-0.248,1254.933
113,116,74,98,-30.883,1254.933
113,116,98,101,-7.167,1254.933
113,116,101,104,-22.781,1254.933
113,116,94,91,-6.461,1254.919
113,116,91,88,-5.097,1254.919
113,116,88,85,-2.645,1254.919
113,116,85,82,-3.311,1254.919
113,116,82,79,-1.93,1254.919
113,116,79,76,-0.448,1254.919
113,116,76,73,-0.2,1254.919
113,116,73,99,-32.182,1254.919
113,116,99,102,-9.952,1254.919
113,116,102,105,-41.134,1254.919
113,116,103,106,-49.974,787.191
113,116,106,109,-118.489,787.191
113,116,109,112,-712.874,787.191
113,116,112,115,1984.195,787.191
113,116,115,118,-485.032,787.191
113,116,118,49,-592.301,787.191
113,116,49,52,-0.237,1254.773
113,116,52,55,-0.07,1254.773
113,116,55,58,0.847,1254.773
113,116,58,61,1.686,1254.773
113,116,104,107,-49.958,445.287
113,116,107,110,-83.166,445.287
113,116,110,105,125.169,445.287
113,116,105,108,-64.532,445.287
113,116,108,111,-148.381,445.287
113,116,111,114,61.59,445.287
113,116,114,117,987.165,445.287
113,116,117,120,-697.378,445.287
113,116,120,51,-111.589,445.287
113,116,51,54,-0.111,1256.18
113,116,119,50,-510.251,1255.604
113,116,50,53,-0.13,1255.604
113,116,53,56,0.038,1255.604
113,116,56,59,0.703,1255.604
113,116,59,62,3.514,1255.604
113,116,62,65,10.778,1255.604
113,116,65,68,15.722,1255.604
113,116,68,71,9.192,1255.604
113,116,71,95,-9.834,1255.604
113,116,54,57,0.493,1255.176
113,116,57,60,0.801,1255.176
113,116,60,63,5.275,1255.176
113,116,63,66,13.647,1255.176
113,116,66,69,13.364,1255.176
113,116,69,72,8.323,1255.176
113,116,72,94,-13.653,1255.176
113,116,94,61,-25.916,1255.176
113,116,61,64,7.488,1255.176
113,116,64,67,15.053,1255.176
113,116,67,70,11.824,1254.951
113,116,70,96,-5.92,1254.951
114,117,96,93,-5.651,1149.188
114,117,93,90,-7.227,1149.188
114,117,90,87,-4.419,1149.188
114,117,87,84,-1.895,1149.188
114,117,84,81,-1.949,1149.188
114,117,81,78,-0.448,1149.188
114,117,78,75,-0.064,1149.188
114,117,75,97,-23.799,1149.188
114,117,97,100,-2.95,1149.188
114,117,100,103,-9.575,1149.188
114,117,95,92,-7.207,1149.011
114,117,92,89,-6.499,1149.011
114,117,89,86,-3.11,1149.011
114,117,86,83,-1.794,1149.011
114,117,83,80,-1.574,1149.011
114,117,80,77,-0.239,1149.011
114,117,77,74,-0.089,1149.011
114,117,74,98,-24.454,1149.011
114,117,98,101,-5.062,1149.011
114,117,101,104,-15.075,1149.011
114,117,94,91,-7.637,1148.94
114,117,91,88,-5.316,1148.94
114,117,88,85,-2.299,1148.94
114,117,85,82,-1.927,1148.94
114,117,82,79,-0.922,1148.94
114,117,79,76,-0.13,1148.94
114,117,76,73,-0.115,1148.94
114,117,73,99,-25.305,1148.94
114,117,99,102,-6.906,1148.94
114,117,102,105,-26.475,1148.94
114,117,103,106,-49.758,1148.27
114,117,106,109,-101.947,1148.27
114,117,109,112,-267.954,1148.27
114,117,112,115,44.086,1148.27
114,117,115,118,3487.785,1148.27
114,117,118,49,-3083.713,1148.27
114,117,49,52,-0.461,1148.394
