,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.07,9.14,0.00,514.96,16.151,34.220,MALM_LAG,6/27/2022 2:54:16 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.49,0.07,0.00,-195.92,-195.866,369.200,MALM_LAG,6/27/2022 2:54:37 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-5.49,9.91,0.00,505.54,14.686,34.388,MALM_LAG,6/27/2022 2:54:40 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.03,0.05,0.00,-205.32,-195.866,396.888,MALM_LAG,6/27/2022 2:55:04 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-4.72,13.97,0.00,536.97,12.342,33.618,MALM_LAG,6/27/2022 2:55:07 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.51,0.05,0.00,-213.63,-187.065,415.012,MALM_LAG,6/27/2022 2:55:27 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-4.14,15.65,0.00,500.29,10.653,33.082,MALM_LAG,6/27/2022 2:55:30 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.12,0.06,0.00,-221.11,-173.816,415.240,MALM_LAG,6/27/2022 2:55:54 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-3.56,17.23,0.00,515.41,9.231,33.327,MALM_LAG,6/27/2022 2:55:57 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-4.99,0.10,0.00,-247.10,-169.482,415.443,MALM_LAG,6/27/2022 2:56:17 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-3.43,18.27,0.00,459.26,8.930,33.416,MALM_LAG,6/27/2022 2:56:20 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-4.69,0.10,0.00,-245.59,-159.526,415.560,MALM_LAG,6/27/2022 2:56:44 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-2.87,24.42,0.00,477.82,7.474,33.436,MALM_LAG,6/27/2022 2:56:47 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-4.44,0.23,0.00,-243.45,-150.983,415.673,MALM_LAG,6/27/2022 2:57:13 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-2.70,25.92,0.00,465.52,7.097,33.727,MALM_LAG,6/27/2022 2:57:16 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-3.93,0.17,0.00,-19.72,-133.294,414.462,MALM_LAG,6/27/2022 3:05:31 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-4.84,15.84,0.00,404.12,12.096,32.140,MALM_LAG,6/27/2022 3:05:34 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-4.15,0.19,0.00,-108.25,-140.985,414.915,MALM_LAG,6/27/2022 3:05:58 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-4.81,13.56,0.00,419.77,12.174,32.549,MALM_LAG,6/27/2022 3:06:01 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-4.75,0.05,0.00,-161.07,-161.197,415.071,MALM_LAG,6/27/2022 3:06:25 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-5.56,12.26,0.00,460.68,13.894,32.111,MALM_LAG,6/27/2022 3:06:28 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.24,0.08,0.00,-178.25,-177.787,415.163,MALM_LAG,6/27/2022 3:06:51 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-5.96,11.14,0.00,455.10,14.853,32.039,MALM_LAG,6/27/2022 3:06:54 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.64,0.04,0.00,-186.95,-190.960,414.173,MALM_LAG,6/27/2022 3:07:21 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.19,10.79,0.00,479.16,15.411,31.998,MALM_LAG,6/27/2022 3:07:24 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-5.94,0.08,0.00,-203.67,-190.721,392.306,MALM_LAG,6/27/2022 3:07:41 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.39,10.06,0.00,498.00,16.290,32.782,MALM_LAG,6/27/2022 3:07:44 PM
,Mixed / non conventional,16.00,26.00,24.00,25.00,-6.16,0.08,0.00,-245.45,-193.528,384.393,MALM_LAG,6/27/2022 3:08:04 PM
,Mixed / non conventional,16.00,24.00,25.00,26.00,-6.38,9.86,0.00,465.24,16.557,33.340,MALM_LAG,6/27/2022 3:08:07 PM
