a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resInvError
60,63,48,66,357.279,394.261,0.0,0.9061991929204257,,,,34.2719198573432,31.05718611455792,0,,,0.9061991929204257,,-0.47311
61,64,48,45,-8.817,816.474,0.0,-0.010798874183378772,,,,1379.5082407763177,-14.897135927077645,-3180,-0.09066797266177701,-0.0010256068773973528,-0.011311677622077448,,
61,64,45,42,-24.965,816.474,0.0,-0.030576601336968476,,,,2334.552407467609,-71.38267826339707,9135,0.0017252854211033469,5.279891110935436e-05,-0.030603000792523153,,-1.13805
61,64,42,39,-22.054,816.474,0.0,-0.027011270413999706,,,,3647.7381366681584,-98.53004120900304,9136,-0.035978824226691256,-0.0009546599785820904,-0.026533940424708663,,-0.99643
61,64,39,36,-21.155,816.474,0.0,-0.025910194323395478,,,,5375.614096142546,-139.28320583863731,9137,-0.011116439493552677,-0.00028643702751965025,-0.025766975809635655,,-0.25083
61,64,36,33,-7.141,816.474,0.0,-0.008746145008904142,,,,7574.728953655354,-66.24967783181447,-2329,0.04880753106420362,0.00041670848797826024,-0.008537790764915012,,
61,64,27,73,13.822,816.474,0.0,0.016928891795697107,,,,208.31105138473586,3.5264752487400934,-6646,-0.014853114028998445,-0.0002533281159223383,0.017055555853658276,,
61,64,73,76,-1.117,816.474,0.0,-0.0013680778567351807,,,,-565.4866776461627,0.7736298019664603,9142,-0.06434480977833683,-8.528488945897775e-05,-0.001325435412005692,,
61,64,76,79,0.55,816.474,0.0,0.0006736283090459709,,,,-1130.9733552923267,-0.761855668901618,9143,-0.008541658736554313,-5.729433697454142e-06,0.0006707635921972438,,0.18078
61,64,44,41,-28.198,814.914,0.0,-0.034602424304895976,,,,2729.6949501191402,-94.45406288695435,9145,-0.008818260386267924,-0.00030379372144698213,-0.034450527444172485,,-1.17362
61,64,41,38,-18.117,814.914,0.0,-0.022231793784374794,,,,4174.827570770416,-92.81390563869026,9146,0.01565611296414632,0.0003508096325014545,-0.02240719860062552,,-0.37573
61,64,38,35,-19.359,814.914,0.0,-0.023755880988668744,,,,6053.499977617167,-143.80622503318233,-2470,0.04548139279733103,0.0010564266761817903,-0.02322766765057785,,
61,64,26,74,13.498,814.914,0.0,0.016563711017358887,,,,248.02802274231746,4.108264492910664,-6722,-0.026833447549846037,-0.0004505057824573423,0.016788963908587556,,
61,64,43,40,-26.91,814.256,0.0,-0.03304857440411861,,,,3166.7253948185116,-104.65575982807147,-5508,0.07836922596078537,0.0024923302008197333,-0.03180240930370874,,
61,64,40,37,-20.088,814.256,0.0,-0.02467037393645242,,,,4750.088092227767,-117.18644946634892,9156,0.03785154338580542,0.0009518257665487966,-0.025146286819726818,,-0.44491
61,64,37,34,-12.696,814.256,0.0,-0.01559214792399442,,,,6785.840131753944,-105.80582312288527,-5933,0.07176797611497628,0.0010802531100889134,-0.015052021368949963,,
61,64,31,28,2.643,814.256,0.0,0.003245907920850445,,,,12440.706908215672,40.3813890943561,9159,-0.06707791660159317,-0.00021066331274944552,0.0031405762644757225,,
61,64,25,75,12.323,814.256,0.0,0.015134061032402587,,,,290.6557968286567,4.398802568626497,-6787,-0.04708616199653757,-0.0007297862666237418,0.015498954165714458,,
61,64,79,82,6.806,814.32,0.0,0.008357893702721289,,,,-1979.203371761568,-16.54197139725075,-10856,-0.08652004752395057,-0.0007558222488026033,0.00873580482712259,,
61,64,88,91,12.457,814.32,0.0,0.015297426073288142,,,,-6785.840131753944,-103.80588776065782,-10216,0.049349781624430294,0.0007367455208492912,0.014929053312863497,,
61,64,91,94,12.652,814.32,0.0,0.015536889674820708,,,,-9330.53018116169,-144.96741803229406,-10006,-0.07896928798111277,-0.0012773737633504645,0.01617557655649594,,
61,64,94,49,-101.357,814.32,0.0,-0.12446826800275075,,,,-318.9924848260405,39.70444209219101,-8350,0.055862717276839766,0.006764202304894745,-0.12108616685030338,,
61,64,83,86,9.743,814.571,0.0,0.011960897208469243,,,,-3647.7381366681584,-43.63022089610097,9171,0.006240651956420607,7.487743858136664e-05,0.011998335927759927,,0.2842
61,64,86,89,10.168,814.571,0.0,0.012482644238501001,,,,-5375.614096142546,-67.10187832561853,9172,-0.006591195488377915,-8.20052919327293e-05,0.012441641592534636,,-0.50729
61,64,89,92,13.586,814.571,0.0,0.01667871800002701,,,,-7574.728953655354,-126.3367681446573,9173,-0.01524374704400212,-0.00025232298433734354,0.016552556507858335,,-1.06014
61,64,92,95,10.573,814.571,0.0,0.012979838467119502,,,,-10301.631376971342,-133.71351122089786,-9936,0.06311464709197226,0.0007941564714474478,0.012582760231395778,,
61,64,95,50,-106.645,814.571,0.0,-0.1309216753358516,,,,-281.4187379470645,36.843812642930686,-8426,0.09671444741731007,0.012077960831196805,-0.12488269492025321,,
61,64,84,87,10.947,814.626,0.0,0.013438068512421651,,,,-4174.827570770416,-56.1016189235597,9177,0.022842883253273962,0.00031051071012892784,0.013593323867486115,,-0.0038
61,64,87,90,11.084,814.626,0.0,0.013606243846869606,,,,-6053.499977617167,-82.36539682247889,9178,0.015800628454789006,0.00021669919542633732,0.013714593444582774,,-0.78512
61,64,90,93,13.244,814.626,0.0,0.016257767368092844,,,,-8422.260838423801,-136.92715742449275,-10073,0.03866204824741184,0.0006166383358347793,0.015949448200175454,,
61,64,93,96,8.006,814.626,0.0,0.009827822829126495,,,,-11337.658820955263,-111.42450218943151,-9864,0.06446573090672383,0.0006137740844195695,0.00952093578691671,,
61,64,47,63,771.253,246.332,0.0,3.1309492879528444,,,,12.257361500891324,38.3771772633963,0,,,3.1309492879528444,,0.05413
61,64,72,46,-59.629,246.332,0.0,-0.2420676160628745,,,,-139.00231182363777,33.647958250376306,9184,-0.0014812261913757256,-0.00035829153759139865,-0.24188847029407878,,-1.23258
61,64,70,48,-48.823,134.253,0.0,-0.3636641266861821,,,,-89.78719767206248,32.6523828290102,9185,-0.033474513970799105,-0.011973083317049993,-0.3576775850276571,,-0.54375
62,65,48,45,-14.393,807.367,0.0,-0.017827084832548273,,,,1661.5534478986015,-29.620654269501447,9186,0.08109462235946258,0.0015067764456871725,-0.018580473055391858,,-0.4358
62,65,45,42,-35.161,807.367,0.0,-0.043550207031003256,,,,2729.6949501191402,-118.87878020917266,-2970,0.010602120509274175,0.00045928982013565545,-0.04332056212093543,,
62,65,42,39,-27.906,807.367,0.0,-0.034564206860077266,,,,4174.827570770416,-144.29960376126252,9188,-0.04916083241281097,-0.0016584400346255287,-0.033734986842764506,,-1.03945
62,65,39,36,-19.292,807.367,0.0,-0.023894957311854464,,,,6053.499977617167,-144.64812355247415,9189,-0.07598645203744102,-0.0017492339855416199,-0.023020340319083656,,0.03981
62,65,36,33,-3.59,807.367,0.0,-0.004446552806840012,,,,8422.260838423801,-37.45002757103207,9190,-0.05813317322494026,-0.0002511909607567685,-0.004320957326461627,,0.71279
62,65,33,30,5.658,807.367,0.0,0.007007965398635318,,,,11337.658820955192,79.45392071878648,-2118,0.06331917167095288,0.0004301211080018526,0.006792904844634392,,
62,65,27,73,14.033,807.367,0.0,0.017381190957767658,,,,172.86883130049338,3.004666167479998,-6642,0.03968557452978096,0.0006763616488584152,0.01704301013333845,,
62,65,47,44,-20.202,805.944,0.0,-0.025066257705249995,,,,1979.203371761568,-49.611221767675175,9196,-0.03186964284323856,-0.000786322767601412,-0.02467309632144929,,-0.85582
62,65,44,41,-38.496,805.944,0.0,-0.047765105267859806,,,,3166.7253948185116,-151.2589718379111,-2889,0.015516914173029112,0.0007354609963282632,-0.047397374769695674,,
62,65,41,38,-20.539,805.944,0.0,-0.02548440090130332,,,,4750.088092227767,-121.05314925883948,-5603,0.0226851767900882,0.0005716343269524492,-0.025198583737827095,,
62,65,38,35,-16.789,805.944,0.0,-0.02083147216183755,,,,6785.840131753944,-141.35903979931234,-2467,0.0913207913563696,0.0018192775884022863,-0.019921833367636407,,
62,65,26,74,13.603,805.944,0.0,0.01687834390478743,,,,210.03790884000327,3.545092058443967,-6717,0.05034838232595029,0.0008289296777780619,0.0164638790658984,,
62,65,74,77,-1.192,805.944,0.0,-0.0014790109486515193,,,,-565.4866776461627,0.8363609875552469,9204,-0.053728139558867204,-7.738561412058177e-05,-0.0014403181415912284,,
62,65,46,43,-28.052,805.608,0.0,-0.034820905452776045,,,,2334.552407467609,-81.29122865498032,9206,-0.09886338277720944,-0.0032803588196118755,-0.03318072604297011,,-0.95438
62,65,43,40,-35.412,805.608,0.0,-0.04395686239461376,,,,3647.7381366681584,-160.34312332510703,-5513,0.08386801463995215,0.0035382037182184883,-0.042187760535504513,,
62,65,40,37,-19.948,805.608,0.0,-0.024761422428774296,,,,5375.614096142546,-133.10785144865932,-2612,-4.5641797431138285e-05,-1.1301816183612035e-06,-0.024761987519583476,,
62,65,25,75,12.313,805.608,0.0,0.015284108400115194,,,,250.2867190686029,3.8254093453537052,-6792,0.04864908149807552,0.0007259006355924049,0.014921158082318992,,
62,65,75,78,-0.566,805.608,0.0,-0.000702574949603281,,,,-726.0569688296413,0.5101094382845962,-11136,-0.023650538975739446,-1.6815119549109538e-05,-0.0007109825093778357,,
62,65,88,91,16.245,805.565,0.0,0.020165970467932445,,,,-6053.499977617167,-122.07470177625751,-10221,0.05651231681276349,0.0011083091529321375,0.019611815891466378,,
62,65,91,94,17.911,805.565,0.0,0.022234084152116838,,,,-8422.260838423801,-187.2612562325929,-10011,-0.04544045248893116,-0.0010338153635029539,0.022750991833868313,,
62,65,94,49,-123.409,805.565,0.0,-0.15319558322419669,,,,-355.8701762714296,54.51773920599934,-8343,0.07714638469449568,0.011379540203806826,-0.14750581312229327,,
62,65,83,86,9.304,805.487,0.0,0.011550776114325869,,,,-3166.7253948185116,-36.578136051098824,9223,-0.04354543357237209,-0.0004922655946204644,0.011304643317015636,,0.50487
62,65,86,89,11.786,805.487,0.0,0.014632141797446763,,,,-4750.088092227767,-69.50396251584007,9224,-0.029245984198075285,-0.00042176393707265246,0.014421259828910436,,-0.39481
62,65,89,92,18.258,805.487,0.0,0.02266703249090302,,,,-6785.840131753944,-153.81485874454026,9225,-0.02456261897628657,-0.000550006877711378,0.022392029052047333,,-1.17712
62,65,92,95,15.495,805.487,0.0,0.019236809532618155,,,,-9330.53018116169,-179.4896319333526,-9934,0.05931407769526294,0.0011081491916023652,0.01868273493681697,,
62,65,95,50,-128.904,805.487,0.0,-0.1600323779278871,,,,-318.9924848260405,51.0491258878367,-8421,0.06701003007443498,0.01037612232335891,-0.15484431676620763,,
62,65,84,87,10.976,805.473,0.0,0.013626775819921961,,,,-3647.7381366681584,-49.70690983815685,-10501,0.029495027553732494,0.0003960809194606344,0.013428735360191645,,
62,65,87,90,13.799,805.473,0.0,0.01713154879182791,,,,-5375.614096142546,-92.09259517410392,-10288,0.0034211051676774594,5.850874781229351e-05,0.017102294417921764,,
62,65,90,93,18.375,805.473,0.0,0.022812682734244354,,,,-7574.728953655354,-172.7998884176343,9231,-0.052402638297937496,-0.0011649222619588874,0.02223022160326491,,-1.08765
62,65,93,96,12.185,805.473,0.0,0.015127757230844486,,,,-10301.631376971342,-155.84057855247266,9232,-0.04863366247453739,-0.0007182526116191624,0.014768630925034904,,-0.68176
62,65,96,51,-135.102,805.473,0.0,-0.16773001702105472,,,,-281.4187379470645,47.20236970590487,-8495,0.0752238571413442,0.012159940042408335,-0.16165004699985056,,
62,65,70,48,-77.969,124.323,0.0,-0.62714863701809,,,,-71.72173156396842,44.980186194920115,9234,-0.009153703856268288,-0.005714578119242364,-0.6242913479584689,,-0.19166
62,65,48,63,-208.217,124.323,0.0,-1.6748067533762863,,,,-12.891362957833978,21.590541742005243,0,,,-1.6748067533762863,,-0.65876
62,65,72,46,-48.564,124.323,0.0,-0.39062763929441857,,,,-119.16772133402996,46.550205664807244,9236,-0.061362518588996565,-0.023256361325505237,-0.37899945863166595,,-1.02986
63,66,48,45,-18.803,789.696,0.0,-0.023810428316719347,,,,1979.203371761568,-47.125680007538044,-5163,-0.07091899924952612,-0.0017506903517969345,-0.024685773492617816,,
63,66,45,42,-40.598,789.696,0.0,-0.05140965637409838,,,,3166.7253948185116,-162.8002643787507,9239,-0.008491706104258973,-0.0004347099781622163,-0.05119230138501728,,-1.05213
63,66,42,39,-29.863,789.696,0.0,-0.037815817732393224,,,,4750.088092227767,-179.6284655084967,9240,-0.0326172340002979,-0.0012136543518944734,-0.037208990556445984,,-0.74623
63,66,39,36,-16.072,789.696,0.0,-0.02035213550530837,,,,6785.840131753944,-138.10633787881585,-5798,0.06837983142789886,0.0013456673420471355,-0.0196793018342848,,
63,66,33,30,8.933,789.696,0.0,0.011311947888807844,,,,12440.706908215672,140.72862824566744,-6226,-0.07163055451422684,-0.0008403795256227229,0.011732137651619207,,
63,66,27,73,12.848,789.696,0.0,0.016269551827538697,,,,139.6452853888761,2.271966208105752,-6651,0.04057358968963518,0.0006469887914066462,0.015946057431835373,,
63,66,47,44,-25.038,788.571,0.0,-0.031751104212556634,,,,2334.552407467609,-74.12461677917904,9248,-0.0991070004642924,-0.002998186085072966,-0.030252011170020153,,-0.80062
63,66,44,41,-43.373,788.571,0.0,-0.05500202264602679,,,,3647.7381366681584,-200.63297559979762,-5443,0.011807980495546702,0.0006456508940380357,-0.054679197199007774,,
63,66,41,38,-20.396,788.571,0.0,-0.02586450681042037,,,,5375.614096142546,-139.0376073998706,-2683,0.020960450939296316,0.0005365089908780166,-0.02559625231498136,,
63,66,38,35,-13.071,788.571,0.0,-0.016575552486713305,,,,7574.728953655354,-125.55531734394128,-5864,0.03157027873828822,0.0005151628941644677,-0.01631797103963107,,
63,66,29,26,1.012,788.571,0.0,0.0012833340307974806,,,,17564.99359207103,22.541754027444433,-1830,-0.02808527993014859,-3.655614021437644e-05,0.001301612100904669,,
63,66,26,74,12.065,788.571,0.0,0.015299827155703162,,,,173.9630217702103,2.661604164568044,-6713,0.005652597489688803,8.624002450000057e-05,0.015256707143453162,,
63,66,74,77,-1.485,788.571,0.0,-0.0018831531973658683,,,,-430.04912769140304,0.8098483898364682,9256,-0.06629471676866243,-0.00012083765867301343,-0.0018227343680293617,,
63,66,46,43,-33.533,788.338,0.0,-0.04253632325220908,,,,2729.6949501191402,-116.11118677819049,-5296,0.07977228387323076,0.00326306844235795,-0.040904789031030106,,
63,66,43,40,-38.858,788.338,0.0,-0.04929104013760595,,,,4174.827570770416,-205.78159335842852,-2830,0.06007495188849033,0.0028748049793875727,-0.04785363764791216,,
63,66,40,37,-17.846,788.338,0.0,-0.022637498128975135,,,,6053.499977617167,-137.03609441705964,-2617,-0.02017623686786142,-0.0004613941229025323,-0.0228681951904264,,
63,66,37,34,-6.405,788.338,0.0,-0.008124687633984409,,,,8422.260838423801,-68.42823848413302,9261,-0.027385139453127753,-0.00021949031739453527,-0.00801494247528714,,0.94888
63,66,31,28,5.407,788.338,0.0,0.0068587331829748155,,,,14856.242592975721,101.89500404676639,9263,-0.004277842683396531,-2.9277958314278055e-05,0.0068440942038176765,,
63,66,25,75,10.546,788.338,0.0,0.013377510661670502,,,,211.531391061878,2.829763439208265,-6785,-0.00889571569981344,-0.00011953420275952024,0.013437277763050263,,
63,66,88,91,18.344,788.239,0.0,0.023272129392227486,,,,-5375.614096142546,-125.10198680811133,9271,-0.05118157450251571,-0.0011613835060987829,0.022691437639178094,,-0.61902
63,66,91,94,21.517,788.239,0.0,0.02729755822789788,,,,-7574.728953655354,-206.771604672951,-10004,-0.04147465523108567,-0.0011561319021747285,0.027875624178985245,,
63,66,94,49,-104.47,788.239,0.0,-0.13253594404742725,,,,-391.20119153055697,51.84821923198077,-8355,-0.012941536717066575,-0.0017263898550695378,-0.13339913897496203,,
63,66,83,86,8.043,788.322,0.0,0.010202683674945008,,,,-2729.6949501191402,-27.850214105160383,9275,-0.029649629612452964,-0.00029808671171772765,0.010053640319086145,,0.81432
63,66,86,89,12.235,788.322,0.0,0.015520307691527065,,,,-4174.827570770416,-64.79460845742734,9276,-0.018068382724863573,-0.0002779161120392889,0.01538134963550742,,-0.05356
63,66,89,92,21.086,788.322,0.0,0.02674795324753083,,,,-6053.499977617167,-161.9187343852329,9277,-0.021789647136469557,-0.0005765470841261472,0.026459679705467757,,-1.05661
63,66,92,95,19.1,788.322,0.0,0.024228678128987904,,,,-8422.260838423801,-204.06024697255006,-9941,0.053209011881730155,0.0012557747555008228,0.023600790751237492,,
63,66,95,50,-109.791,788.322,0.0,-0.13927176965757646,,,,-355.8701762714296,49.562669217675676,-8414,-0.019140231527234014,-0.0026914514180969573,-0.14061749536662493,,
63,66,84,87,10.049,788.349,0.0,0.012746892556469278,,,,-3166.7253948185116,-40.36590836359432,9281,-0.0021925714815464958,-2.7917867137995656e-05,0.01273293362290028,,0.63906
63,66,87,90,15.102,788.349,0.0,0.019156490336132852,,,,-4750.088092227767,-90.99501663454096,9282,0.009896012686160062,0.00019051554350639835,0.019251748107886053,,-0.53098
63,66,90,93,21.652,788.349,0.0,0.027464993296116312,,,,-6785.840131753944,-186.3730537271391,9283,-0.04504450278876573,-0.0012098973547355896,0.026860044618748517,,-0.9424
63,66,93,96,15.434,788.349,0.0,0.019577623615936596,,,,-9330.53018116169,-182.66960802392026,-9871,0.03710805359590853,0.0007132537767334454,0.019220996727569873,,
63,66,96,51,-117.112,788.349,0.0,-0.14855349597703554,,,,-318.9924848260405,47.387448811309774,-8488,0.003640790356833013,0.0005398693600470184,-0.14828356129701203,,
63,66,70,48,-64.09,65.434,0.0,-0.9794602194577743,,,,-53.13297642312939,52.041636747843064,9286,-0.004977898593421491,-0.004863548523075134,-0.9770284451962368,,0.63126
63,66,48,62,-214.853,65.434,0.0,-3.283507045266987,,,,-8.503559062348312,27.921496091064615,0,,,-3.283507045266987,,-0.28921
63,66,71,47,-48.323,65.434,0.0,-0.7384998624568268,,,,-74.03443152645713,54.67441749935794,9288,-0.026993934333658612,-0.019669537688211003,-0.7286650936127212,,-0.20225
63,66,72,46,-48.196,84.762,0.0,-0.5686038555012859,,,,-97.59668548207887,55.49385164925642,9289,-0.05083316844146246,-0.028187505456748085,-0.5545101027729118,,-0.62843
64,67,48,45,-20.698,775.253,0.0,-0.02669838104463962,,,,2334.552407467609,-62.328769743251,9290,0.036886729511551516,0.00100332056717738,-0.027200041328228307,,-0.7926
64,67,45,42,-38.909,775.253,0.0,-0.05018877708309416,,,,3647.7381366681584,-183.07551619873945,-2966,0.010412976863236969,0.0005199076812325704,-0.049928823242477875,,
64,67,42,39,-26.846,775.253,0.0,-0.0346286954065318,,,,5375.614096142546,-186.150503158379,9292,-0.03619101895479713,-0.0012309726937907786,-0.03401320905963641,,-0.33013
64,67,33,30,8.132,775.253,0.0,0.010489478918494994,,,,13612.87003385493,142.7919132403335,-2123,-0.026476133099140407,-0.0002814466494624381,0.010630202243226212,,
64,67,47,44,-25.906,774.252,0.0,-0.033459390482685224,,,,2729.6949501191402,-91.33392923465027,9300,-0.07746085272466295,-0.0024951545200353996,-0.03221181322266752,,-0.9164
64,67,44,41,-40.566,774.252,0.0,-0.05239379426853273,,,,4174.827570770416,-218.73505684954344,9301,-0.008773593914471734,-0.0004576741509775689,-0.05216495719304395,,-0.86686
64,67,41,38,-17.716,774.252,0.0,-0.02288143911801326,,,,6053.499977617167,-138.51279118874183,9302,-0.044043865724066975,-0.0009860718245693796,-0.022388403205728567,,0.52947
64,67,38,35,-10.203,774.252,0.0,-0.013177880070054711,,,,8422.260838423801,-110.98754324746729,9303,-0.08926685811213664,-0.0011260868336324219,-0.0126148366532385,,0.8624
64,67,32,29,6.372,774.252,0.0,0.008229878644162365,,,,14856.242592975721,122.26507364842621,9305,0.06413132928387899,0.0005452777507886399,0.008502517519556685,,
64,67,26,74,12.332,774.252,0.0,0.015927630797208145,,,,140.30388812469405,2.234708529462923,-6723,0.08317051529090873,0.0012718202864753555,0.015291720653970466,,
64,67,74,77,-1.396,774.252,0.0,-0.0018030305378610582,,,,-317.6499238629682,0.5727325130741717,9308,-0.02869084519025242,-5.099886969738639e-05,-0.0017775311030123649,,
64,67,46,43,-33.304,774.285,0.0,-0.04301258580496846,,,,3166.7253948185116,-136.20904776540385,-3031,0.06340223744987619,0.0026432986540812844,-0.04169093647792782,,
64,67,43,40,-35.59,774.285,0.0,-0.045964987052571085,,,,4750.088092227767,-218.3377376578214,-2819,0.06049211005368408,0.0026988883304463127,-0.044615542887347925,,
64,67,40,37,-14.816,774.285,0.0,-0.019135073002834874,,,,6785.840131753944,-129.84754630667834,9312,-0.030415606373444783,-0.000573286421316356,-0.018848429792176696,,0.54316
64,67,28,25,1.022,774.285,0.0,0.0013199274169072113,,,,20583.715066320397,27.16900985784233,9316,-0.03388635495367194,-4.398232856370177e-05,0.0012979362526253603,,
64,67,25,75,10.899,774.285,0.0,0.014076212247428272,,,,174.90990013868182,2.462068878528569,-6788,0.0756730374472864,0.0010263559985589903,0.013563034248148777,,
64,67,75,78,-0.89,774.285,0.0,-0.0011494475548409178,,,,-430.04912769140304,0.4943189182863529,-11143,0.013192360307758262,1.5064557761400397e-05,-0.0011419152759602176,,
64,67,78,81,1.509,774.285,0.0,0.0019488947868033088,,,,-913.8543963442296,-1.7810060689325538,9319,-0.036850296148533135,-7.051804464160497e-05,0.0019136357644825063,,0.50551
64,67,88,91,18.211,774.316,0.0,0.023518821773022898,,,,-4750.088092227767,-111.71647524726322,9323,-0.04614021966982022,-0.001060693292229735,0.02298847512690803,,-0.64785
64,67,91,94,22.283,774.316,0.0,0.028777656667303787,,,,-6785.840131753944,-195.2805775108265,9324,0.027912284816426734,0.0008146190892653615,0.029184966211936468,,-1.05411
64,67,94,49,-127.874,774.316,0.0,-0.16514446298410468,,,,-424.1150082346223,70.04024527840583,-8351,0.07234472464201933,0.011530254169274862,-0.15937933589946723,,
64,67,86,89,11.723,774.52,0.0,0.015135826060011364,,,,-3647.7381366681584,-55.21152994907921,9328,-0.036319646243722095,-0.0005399229429624893,0.01486586458853012,,-0.04233
64,67,89,92,21.222,774.52,0.0,0.02740019625058101,,,,-5375.614096142546,-147.29288120169542,9329,-0.025053581547721214,-0.0006779801358765374,0.02706120618264274,,-1.0805
64,67,92,95,20.14,774.52,0.0,0.026003201983163766,,,,-7574.728953655354,-196.9672069496189,9330,-0.04939217706052288,-0.0012534006627615175,0.025376501651783005,,-0.82504
64,67,95,50,-142.112,774.52,0.0,-0.1834839642617363,,,,-391.20119153055697,71.77914544594137,-8427,0.06325760102585319,0.01125090284425942,-0.17785851283960658,,
64,67,84,87,9.266,774.062,0.0,0.011970617340729812,,,,-2729.6949501191402,-32.67613370479878,9333,-0.04985802490053943,-0.0005823148044390974,0.011679459938510262,,0.61428
64,67,87,90,14.772,774.062,0.0,0.019083742645937922,,,,-4174.827570770416,-79.6713349517488,-10229,-0.006713330069250151,-0.0001285469523992326,0.01914801612213754,,
64,67,90,93,22.111,774.062,0.0,0.028564895318462864,,,,-6053.499977617167,-172.91759317095168,9335,-0.04514630941957946,-0.001261131877602649,0.02793432937966154,,-0.98778
64,67,93,96,16.579,774.062,0.0,0.021418180972583592,,,,-8422.260838423801,-180.38950683566458,-9865,0.041317929114318065,0.0008670426792036327,0.020984659632981774,,
64,67,96,51,-148.955,774.062,0.0,-0.19243290589125936,,,,-355.8701762714296,68.4811321399459,-8491,0.05459197242407772,0.010226158802232904,-0.1873198264901429,,
64,67,71,47,-73.86,64.603,0.0,-1.1432905592619538,,,,-54.1810906923457,61.94472947907455,9338,0.06009454784659714,0.07083389465178658,-1.178707506587847,,-1.32643
64,67,47,63,-289.665,64.603,0.0,-4.483770103555563,,,,-8.477313509686743,38.0103248732011,0,,,-4.483770103555563,,0.5689
64,67,72,46,-48.777,64.603,0.0,-0.7550268563379411,,,,-75.75898073728496,57.2000650654389,9340,-0.03412031244652528,-0.025329624886134217,-0.7423620438948739,,-1.20661
64,67,70,48,-51.001,34.571,0.0,-1.4752538254606462,,,,-35.59170807545207,52.506803492989235,9341,0.0019827706267951523,0.002927992721172057,-1.4767178218212322,,-0.43702
65,68,48,45,-22.577,741.424,0.0,-0.030450862124776108,,,,2729.6949501191402,-83.12156456877554,9342,-0.01900036855008658,-0.0005731327364284881,-0.030164295756561862,,-0.90436
65,68,45,42,-31.282,741.424,0.0,-0.042191782300006475,,,,4174.827570770416,-176.14341600601028,-2971,-0.01235615624377602,-0.0005245690830778457,-0.0424540668415454,,
65,68,42,39,-18.206,741.424,0.0,-0.02455545005287123,,,,6053.499977617167,-148.64641634543545,9344,0.04488977966248844,0.0011275975450594708,-0.025119248825400967,,0.30502
65,68,47,44,-25.019,741.103,0.0,-0.03375914009253774,,,,3166.7253948185116,-106.90592623827503,-3103,0.03499956156279537,0.0011612337656411315,-0.033178523209717176,,
65,68,44,41,-30.643,741.103,0.0,-0.0413478288443037,,,,4750.088092227767,-196.4058294327988,9353,0.039749622584500745,0.0016768884324017477,-0.04218627306050457,,-0.05141
65,68,41,38,-10.066,741.103,0.0,-0.013582457499160037,,,,6785.840131753944,-92.16838518564249,-5602,-0.07917711721278421,-0.0011197490815896185,-0.014142332039954846,,
65,68,46,43,-29.193,739.768,0.0,-0.03946237198689319,,,,3647.7381366681584,-143.9483992599755,9362,-0.03885021338879969,-0.0015039079991764279,-0.03871041798730497,,-0.53969
65,68,43,40,-25.292,739.768,0.0,-0.03418909712234106,,,,5375.614096142546,-183.78739242524318,9363,-0.0016385573979477161,-5.597493894381189e-05,-0.03416110965286916,,0.06651
65,68,85,88,6.286,740.381,0.0,0.008490223276934442,,,,-2729.6949501191402,-23.175719604431926,9374,-0.04978519129892914,-0.0004124211569163979,0.008284012698476242,,0.49963
65,68,88,91,15.173,740.381,0.0,0.02049350266957148,,,,-4174.827570770416,-85.55683996658414,9375,0.0020382163822243813,4.18128046419837e-05,0.02051440907189247,,-0.25415
65,68,91,94,20.515,740.381,0.0,0.02770870673342509,,,,-6053.499977617167,-167.73465559058943,9376,0.04504471404763279,0.0012768893287795242,0.02834715139781485,,-0.89241
65,68,86,89,8.518,739.834,0.0,0.011513393545038483,,,,-3166.7253948185116,-36.45975571961289,-10310,-0.08294214055316339,-0.000996261537908943,0.012011524313992956,,
65,68,89,92,18.227,739.834,0.0,0.024636607671450626,,,,-4750.088092227767,-117.02605673304488,9381,0.0185866771153749,0.0004622081286309032,0.024867711735766077,,-0.80414
65,68,92,95,19.326,739.834,0.0,0.02612207603327233,,,,-6785.840131753944,-177.26023187130724,-9935,0.042249362655028364,0.0010808093113537885,0.025581671377595434,,
65,68,87,90,11.64,740.19,0.0,0.01572569205204069,,,,-3647.7381366681584,-57.363206623728175,9386,0.09791161944265435,0.0016189867846420625,0.016535185444361722,,-0.18218
65,68,90,93,19.693,740.19,0.0,0.02660533106364582,,,,-5375.614096142546,-143.01999269827363,-10077,0.01940918792525615,0.0005114247013588112,0.026349618712966413,,
65,68,93,96,16.678,740.19,0.0,0.02253205258109404,,,,-7574.728953655354,-170.67419107129788,9388,-0.04035670228271955,-0.0008913336935806003,0.022086385734303743,,-0.87513
65,68,96,51,53.149,740.19,0.0,0.07180453667301638,,,,-391.20119153055697,-28.090020303783582,-8496,-0.0016051064916778744,-0.00011534649965347366,0.07186220992284312,,
65,68,70,48,-504.452,170.616,0.0,-2.9566511933230175,,,,-20.345552423248183,60.15470185101275,9390,0.03270054337995097,0.09829118823908267,-3.005796787442559,,-0.27935
65,68,48,63,-324.165,170.616,0.0,-1.8999683499789,,,,-21.578616206475346,40.99868782864491,0,,,-1.8999683499789,,0.44235
65,68,72,46,-283.902,170.616,0.0,-1.6639822759881837,,,,-54.96143560181605,91.45485470428785,9392,-0.0016542056628696038,-0.0027502941277939286,-1.6626071289242867,,-1.51628
