7990
234	1 10	1 13	1 7	1 2
235	1 10	1 13	1 5	1 8
236	1 10	1 13	1 11	1 14
237	1 10	1 13	1 14	1 17
238	1 10	1 13	1 17	1 20
239	1 10	1 13	1 9	1 12
240	1 10	1 13	1 15	1 18
241	1 10	1 13	1 18	1 21
242	1 10	1 13	1 24	1 27
243	1 10	1 13	1 30	1 33
244	1 10	1 13	1 16	1 19
245	1 10	1 13	1 22	1 25
246	1 10	1 13	1 25	1 28
247	1 10	1 13	1 28	1 31
248	1 10	1 13	1 31	1 34
249	1 10	1 13	1 34	1 37
250	1 10	1 13	1 40	1 43
251	1 10	1 13	1 23	1 26
252	1 10	1 13	1 32	1 35
253	1 10	1 13	1 41	1 44
254	1 10	1 13	1 47	1 50
255	1 10	1 13	1 36	1 39
256	1 10	1 13	1 39	1 42
257	1 10	1 13	1 48	1 51
258	1 10	1 13	1 57	1 60
259	1 10	1 13	1 60	1 63
260	1 10	1 13	1 46	1 49
261	1 10	1 13	1 52	1 55
262	1 10	1 13	1 55	1 58
263	1 10	1 13	1 58	1 61
264	1 10	1 13	1 67	1 70
265	1 10	1 13	1 59	1 62
266	1 10	1 13	1 2	1 63
267	1 11	1 14	1 7	1 10
268	1 11	1 14	1 10	1 13
269	1 11	1 14	1 13	1 16
270	1 11	1 14	1 22	1 25
271	1 11	1 14	1 25	1 28
272	1 11	1 14	1 28	1 31
273	1 11	1 14	1 8	1 3
274	1 11	1 14	1 6	1 9
275	1 11	1 14	1 12	1 15
276	1 11	1 14	1 15	1 18
277	1 11	1 14	1 21	1 24
278	1 11	1 14	1 17	1 20
279	1 11	1 14	1 20	1 23
280	1 11	1 14	1 26	1 29
281	1 11	1 14	1 32	1 35
282	1 11	1 14	1 41	1 44
283	1 11	1 14	1 24	1 27
284	1 11	1 14	1 30	1 33
285	1 11	1 14	1 39	1 42
286	1 11	1 14	1 48	1 51
287	1 11	1 14	1 51	1 54
288	1 11	1 14	1 31	1 34
289	1 11	1 14	1 34	1 37
