Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
9,12,31,34,-11.63,859.242,0.0
9,12,34,37,-7.274,859.242,0.0
9,12,37,40,-5.852,859.242,0.0
9,12,40,43,-4.73,859.242,0.0
9,12,43,46,-3.215,859.242,0.0
9,12,46,49,62.178,859.242,0.0
9,12,49,52,13.115,859.242,0.0
9,12,52,55,-0.407,859.242,0.0
9,12,55,58,-24.792,859.242,0.0
9,12,58,61,-42.809,859.242,0.0
9,12,32,35,-11.026,859.145,0.0
9,12,35,38,-7.713,859.145,0.0
9,12,38,41,-4.178,859.145,0.0
9,12,41,44,-4.783,859.145,0.0
9,12,44,47,-2.747,859.145,0.0
9,12,47,50,66.249,859.145,0.0
9,12,50,53,12.45,859.145,0.0
9,12,53,56,-9.421,859.145,0.0
9,12,56,59,-29.97,859.145,0.0
9,12,59,62,-39.919,859.145,0.0
9,12,45,48,-2.006,859.767,0.0
9,12,48,61,8.441,859.767,0.0
9,12,61,64,-23.153,859.767,0.0
9,12,64,67,-16.525,859.767,0.0
9,12,67,70,-2.973,859.767,0.0
9,12,70,1,116.424,859.767,0.0
9,12,1,62,-82.376,859.767,0.0
9,12,62,65,-22.234,859.767,0.0
9,12,65,68,-10.493,859.767,0.0
9,12,68,71,-0.172,859.767,0.0
9,12,71,2,58.781,6.68,0.0
10,13,1,4,-1399.963,525.438,0.0
10,13,4,7,-550.96,525.438,0.0
10,13,7,2,602.824,525.438,0.0
10,13,2,5,-245.681,525.438,0.0
10,13,5,8,-628.526,525.438,0.0
10,13,8,11,-348.454,525.438,0.0
10,13,11,14,5230.13,525.438,0.0
10,13,14,17,-3481.793,525.438,0.0
10,13,17,20,-474.271,525.438,0.0
10,13,20,23,-61.68,525.438,0.0
10,13,3,6,-222.257,109.068,0.0
10,13,6,9,-276.858,109.068,0.0
10,13,9,12,909.997,109.068,0.0
10,13,12,15,-172.056,109.068,0.0
10,13,15,18,-280.679,109.068,0.0
10,13,18,21,-49.203,109.068,0.0
10,13,21,24,-32.283,719.091,0.0
10,13,24,27,-90.251,719.091,0.0
10,13,27,30,-2.289,719.091,0.0
10,13,30,33,-14.6,719.091,0.0
10,13,16,19,-1236.232,720.696,0.0
10,13,19,22,-20.097,720.696,0.0
10,13,22,25,-131.768,720.696,0.0
10,13,25,28,-1.357,720.696,0.0
10,13,28,31,-6.626,720.696,0.0
10,13,31,34,-15.3,720.696,0.0
10,13,34,37,-8.78,720.696,0.0
10,13,37,40,-6.467,720.696,0.0
10,13,40,43,-4.067,720.696,0.0
10,13,43,46,-2.213,720.696,0.0
10,13,23,26,-79.62,723.593,0.0
10,13,26,29,-1.471,723.593,0.0
