Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
424,1,48,1,28.0,-0.030987826,0.0
425,1,48,1,31.0,-0.047301301,0.0
426,1,48,1,5.0,0.016376932,0.0
427,1,48,1,8.0,0.018374228,0.0
428,1,48,1,11.0,0.018973864,0.0
429,1,48,1,14.0,0.064876816,0.0
430,1,48,1,17.0,0.153397682,0.0
431,1,48,1,20.0,0.023353616,0.0
432,1,48,1,23.0,0.001757799,0.0
433,1,48,1,26.0,0.114057656,0.0
434,1,48,1,29.0,-0.033727043,0.0
435,1,48,1,32.0,-0.049125435,0.0
436,1,48,1,6.0,0.015880506,0.0
437,1,48,1,9.0,0.020028919,0.0
438,1,48,1,12.0,0.021304185,0.0
439,1,48,1,15.0,0.133343521,0.0
440,1,48,1,18.0,0.090351766,0.0
441,1,48,1,21.0,0.012323701,0.0
442,1,48,1,24.0,-0.001101001,0.0
443,1,48,1,27.0,0.107068746,0.0
444,1,48,1,30.0,-0.044574444,0.0
445,1,48,1,33.0,-0.06124674,0.0
446,1,48,1,34.0,-0.085542485,0.0
447,1,48,1,37.0,-0.282037056,0.0
448,1,48,1,40.0,-0.066689984,0.0
449,1,48,1,43.0,-0.159384573,0.0
450,1,48,1,46.0,-0.752722409,0.0
451,1,48,1,49.0,3.549240566,0.0
452,1,48,1,52.0,0.984641135,0.0
453,1,48,1,55.0,-2.426023902,0.0
454,1,48,1,58.0,-0.785919321,0.0
455,1,48,1,61.0,-0.204713393,0.0
456,1,48,1,35.0,-0.1632347,0.0
457,1,48,1,38.0,-0.211878054,0.0
458,1,48,1,41.0,-0.068734332,0.0
459,1,48,1,44.0,-0.244320792,0.0
460,1,48,1,47.0,-1.717799372,0.0
461,1,48,1,50.0,5.989109201,0.0
462,1,48,1,53.0,-2.141271866,0.0
463,1,48,1,56.0,-0.889355738,0.0
464,1,48,1,59.0,-0.610284555,0.0
465,1,48,1,62.0,-0.195155863,0.0
466,1,48,1,36.0,-0.258967504,0.0
467,1,48,1,39.0,-0.106005898,0.0
468,1,48,1,42.0,-0.102660713,0.0
469,1,48,1,45.0,-0.425985135,0.0
470,1,48,1,54.0,1.926092629,0.0
471,1,48,1,57.0,-0.810735647,0.0
472,1,48,1,60.0,-0.362106888,0.0
473,1,48,1,63.0,-0.10642485,0.0
474,1,48,1,66.0,-0.058082743,0.0
475,1,48,1,69.0,-0.045797157,0.0
476,1,48,1,64.0,-0.083360272,0.0
477,1,48,1,67.0,-0.050872734,0.0
478,1,48,1,70.0,-0.053116857,0.0
479,1,48,1,1.0,0.06983124,0.0
480,1,48,1,62.0,0.076652015,0.0
481,1,48,1,65.0,-0.063895433,0.0
482,1,48,1,68.0,-0.051235294,0.0
483,1,48,1,71.0,-0.034165495,0.0
484,1,48,1,2.0,0.075410738,0.0
485,1,48,1,72.0,-0.027066718,0.0
486,1,48,1,3.0,0.083897,0.0
487,1,49,1,4.0,0.000642588,0.0
488,1,49,1,7.0,0.000733828,0.0
489,1,49,1,10.0,0.000679084,0.0
490,1,49,1,13.0,0.000559169,0.0
491,1,49,1,16.0,0.001729644,0.0
492,1,49,1,19.0,-0.000928038,0.0
493,1,49,1,22.0,-0.002524732,0.0
