Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
8,11,46,49,48.233,874.836,0.0
8,11,49,52,2.824,874.836,0.0
8,11,52,55,5.586,874.836,0.0
8,11,55,58,-4.82,874.836,0.0
8,11,58,61,-25.095,874.836,0.0
8,11,33,36,-6.015,874.608,0.0
8,11,36,39,-6.003,874.608,0.0
8,11,39,42,-4.963,874.608,0.0
8,11,42,45,-6.189,874.608,0.0
8,11,45,48,-3.784,874.608,0.0
8,11,48,51,52.577,874.608,0.0
8,11,51,54,5.765,874.608,0.0
8,11,54,57,-0.083,874.608,0.0
8,11,57,60,-19.961,874.608,0.0
8,11,60,63,-24.978,874.608,0.0
8,11,44,47,-4.41,874.888,0.0
8,11,47,61,28.001,874.888,0.0
8,11,61,64,-27.499,874.888,0.0
8,11,64,67,-33.114,874.888,0.0
8,11,67,70,-12.674,874.888,0.0
8,11,70,1,-225.425,874.888,0.0
8,11,1,63,282.844,874.888,0.0
8,11,63,66,-36.526,874.888,0.0
8,11,66,69,-17.392,874.888,0.0
8,11,69,72,-5.354,874.888,0.0
8,11,72,3,-48.194,85.816,0.0
9,12,1,4,-321.982,910.383,0.0
9,12,4,7,-1432.487,910.383,0.0
9,12,7,10,46.332,910.383,0.0
9,12,10,13,5835.037,665.039,0.0
9,12,13,16,-3612.038,665.039,0.0
9,12,16,19,-555.676,665.039,0.0
9,12,19,22,-310.573,665.039,0.0
9,12,22,25,-56.527,665.039,0.0
9,12,25,28,-0.802,910.256,0.0
9,12,28,31,-5.345,910.256,0.0
9,12,2,5,-1404.187,280.382,0.0
9,12,5,8,-1473.647,280.382,0.0
9,12,8,11,2421.632,280.382,0.0
9,12,11,14,-67.471,280.382,0.0
9,12,14,17,-739.765,280.382,0.0
9,12,17,20,73.414,280.382,0.0
9,12,20,23,-204.381,280.382,0.0
9,12,23,26,163.192,280.382,0.0
9,12,26,29,-0.993,911.838,0.0
9,12,29,32,-8.413,911.838,0.0
9,12,6,3,154.02,911.12,0.0
9,12,3,72,448.676,911.12,0.0
9,12,72,69,-0.369,911.12,0.0
9,12,69,66,6.822,911.12,0.0
9,12,66,63,22.62,911.12,0.0
9,12,63,60,28.012,911.12,0.0
9,12,60,57,34.456,911.12,0.0
9,12,57,54,14.782,911.12,0.0
9,12,54,51,0.916,911.12,0.0
9,12,51,48,-70.702,911.12,0.0
9,12,15,18,-785.412,911.038,0.0
9,12,18,21,-145.951,911.038,0.0
9,12,21,24,-298.306,911.038,0.0
9,12,24,27,-66.447,911.038,0.0
9,12,27,30,-1.593,911.038,0.0
9,12,30,33,-12.139,911.038,0.0
9,12,33,36,-9.896,911.038,0.0
9,12,36,39,-7.621,911.038,0.0
9,12,39,42,-4.47,911.038,0.0
9,12,42,45,-4.791,911.038,0.0
9,12,31,34,-12.893,911.338,0.0
9,12,34,37,-7.71,911.338,0.0
9,12,37,40,-6.257,911.338,0.0
9,12,40,43,-5.228,911.338,0.0
9,12,43,46,-3.571,911.338,0.0
9,12,46,49,68.329,911.338,0.0
9,12,49,52,1.895,911.338,0.0
9,12,52,55,-5.386,911.338,0.0
9,12,55,58,-19.265,911.338,0.0
9,12,58,61,-39.471,911.338,0.0
9,12,32,35,-12.037,911.45,0.0
9,12,35,38,-8.072,911.45,0.0
9,12,38,41,-4.569,911.45,0.0
9,12,41,44,-5.375,911.45,0.0
9,12,44,47,-2.916,911.45,0.0
9,12,47,50,69.668,911.45,0.0
9,12,50,53,1.17,911.45,0.0
9,12,53,56,-12.279,911.45,0.0
9,12,56,59,-22.912,911.45,0.0
9,12,59,62,-36.244,911.45,0.0
9,12,45,48,-2.331,912.089,0.0
9,12,48,61,7.748,912.089,0.0
9,12,61,64,-23.21,912.089,0.0
9,12,64,67,-18.605,912.089,0.0
9,12,67,70,-3.987,912.089,0.0
9,12,70,1,19.91,912.089,0.0
9,12,1,62,18.217,912.089,0.0
9,12,62,65,-23.64,912.089,0.0
