a,b,m,n,vp,i,dev,resist,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
91,88,111,114,-6.034,805.663,0.0,-0.007489483816434415,,,,4174.827570770416,-31.267303527689233,10185,-0.00483772730366374,-3.614465136571581e-05,-0.007471411490751556,,-0.007347081599221553,-0.007461079012162476,0.01166
91,88,106,109,-4.378,805.638,0.0,-0.005434202458176005,,,,1979.203371761568,-10.75539182805695,10187,0.09086339165482907,0.0005172705443188567,-0.005692837730335434,,,,
91,88,109,112,-4.877,805.638,0.0,-0.006053587343198806,,,,3166.7253948185116,-19.170048769459584,10188,0.049491746832103466,0.0003072046598408644,-0.006207189673119238,,-0.006138153399896919,-0.006435190324429451,0.02479
91,88,112,115,-7.471,805.638,0.0,-0.0092733957434977,,,,4750.088092227767,-44.049446695704084,10189,0.09978740892849781,0.0009739627424428278,-0.009760377114719113,,-0.009146699588871975,-0.009459116145405393,0.03435
91,88,115,118,-8.185,805.638,0.0,-0.010159649867558383,,,,6785.840131753944,-68.94175979584631,10190,0.005817181957766546,5.927293262390776e-05,-0.010189286333870336,,-0.010425631375181293,-0.010304032231359887,0.06484
91,88,118,49,34.471,805.638,0.0,0.04278720715755711,,,,1135.1313455691359,48.56910003390316,10191,0.089686324413192,0.004017588724729557,0.044796001519921885,,,,
91,88,107,110,-5.186,805.429,0.0,-0.00643880466186343,,,,2334.552407467609,-15.031726924566934,10197,0.02173246880704731,0.0001414683497173259,-0.006509538836722093,,-0.006339503367598867,-0.006543185931542272,0.00976
91,88,113,116,-7.979,805.429,0.0,-0.009906521865986947,,,,5375.614096142546,-53.253638586543794,10199,-0.0699809015281829,-0.0006698296884561708,-0.009571607021758861,,-0.010067423921762832,-0.009759580869079377,0.11405
91,88,119,50,36.65,805.429,0.0,0.04550370051239774,,,,1167.4949094603567,53.12533870983299,10201,0.035893515002474265,0.001663135649197657,0.04633526833699657,,0.045105560465096756,0.0461003929292675,0.11218
91,88,59,62,-8.987,805.429,0.0,-0.011158028826873629,,,,8422.260838423801,-93.97582922258164,-13756,-0.07625557660962454,-0.0008845893577905904,-0.011600323505768924,,-0.011813275426060912,-0.012295591240862368,0.31364
91,88,114,117,-8.549,805.218,0.0,-0.010617000613498457,,,,6053.499977617167,-64.27001297617436,10206,0.050443302782416675,0.0005494136973314551,-0.010891707462164184,,-0.01057176319250449,-0.010928316432225745,0.1161
91,88,117,120,-6.419,805.218,0.0,-0.007971754233015159,,,,8422.260838423801,-67.14019349026273,10207,-0.08019896979051785,-0.0006146781978027781,-0.0076644151341137695,,,,
91,88,120,51,38.468,805.218,0.0,0.047773398011470194,,,,1194.5706019231357,57.06869681847548,10208,0.07243793205271302,0.003590656007012409,0.0495687260149764,,0.04745053710796878,0.049357364346926336,0.154
91,88,57,60,-7.057,805.218,0.0,-0.008764086247451001,,,,10301.631376971342,-90.28438587722425,-13650,-0.07186193080551091,-0.0006532770339947331,-0.009090724764448367,,-0.008968599103380085,-0.008957704710451169,0.10091
91,88,60,63,-9.422,805.218,0.0,-0.011701179059583866,,,,7574.728953655354,-88.63325981453565,-9114,-0.08526176008726268,-0.0010420882613822024,-0.012222223190274967,,-0.01204293023836266,-0.012541829246552096,0.32147
91,88,63,66,-17.783,805.218,0.0,-0.02208470252776267,,,,5375.614096142546,-118.71883821735594,10213,0.043223734570492375,0.0009756693567813356,-0.02257253720615334,,-0.02225470149468652,-0.022672255102687472,0.54585
91,88,66,69,-14.0,805.218,0.0,-0.017386595928059235,,,,3647.7381366681584,-63.42174903362098,10214,0.025518816192675188,0.00044941967474100217,-0.017611305765429734,,-0.017432009522986684,-0.017625913516447163,0.28689
91,88,61,64,-11.42,805.445,0.0,-0.014178497600705199,,,,6785.840131753944,-96.21301802684235,-13863,-0.04067515947121599,-0.0005886850807396427,-0.01447284014107502,,-0.013945545622318626,-0.014435956658697128,0.34052
91,88,64,67,-17.929,805.445,0.0,-0.022259744613226225,,,,4750.088092227767,-105.73574782331708,-9323,-0.048540102678133114,-0.0011073661217408139,-0.02281342767409663,,-0.022300649521846464,-0.022772120045453217,0.49843
91,88,67,70,-10.813,805.445,0.0,-0.013424876931385755,,,,3166.7253948185116,-42.51289870093249,10218,0.04166515351041213,0.0005712501712434315,-0.013710502017007471,,-0.013423052033650504,-0.013718703304262413,0.26114
91,88,70,96,-430.354,805.445,0.0,-0.534305880600165,,,,-75.75898073728496,40.478468916205976,10219,-0.015861140046527094,-0.008408020008448203,-0.5301018705959409,,-0.5400426623205427,-0.5532468507809256,0.70469
91,88,96,62,467.99,805.445,0.0,0.5810328451973753,,,,79.55536056445688,46.22427749946945,0,,,0.5810328451973753,,0.5866752151091724,0.5866752151091724,0.54636
91,88,62,65,-15.183,805.445,0.0,-0.01885044913060482,,,,6053.499977617167,-114.11119339018983,10221,0.06368521497282813,0.001239979072101216,-0.01947043866665543,,-0.018572489993528746,-0.019211633589700326,0.42044
91,88,65,68,-16.361,805.445,0.0,-0.020312994679959524,,,,4174.827570770416,-84.8032502348078,10222,-0.0008370167374458957,-1.6995203899715372e-05,-0.020304497078009666,,-0.020536634470196293,-0.020611862733007823,0.5111
91,88,71,95,-660.609,805.445,0.0,-0.820178907312107,,,,-54.18109069234572,44.438187761026285,10224,0.0326867911500583,0.02725444685512579,-0.8338061307396698,,,,
91,88,72,94,-51.411,39.467,0.0,-1.3026325791167306,,,,-35.59170807545207,46.3629184854959,10225,-0.03620685195746831,-0.046325573358830585,-1.2794697924373153,,-1.3262124860819804,-1.3489211253900062,-0.14985
90,87,70,67,8.419,783.035,0.0,0.010751754391566152,,,,-2729.6949501191402,-29.349009667579413,-9490,0.022178819132400725,0.0002358458250579943,0.010633831479037154,,0.010263870209681994,0.010246189435764289,0.07121
90,87,67,64,15.043,783.035,0.0,0.0192111463727675,,,,-4174.827570770416,-80.20322354313583,-14000,0.018128203784819462,0.000345135235444792,0.019038578755045103,,0.018471829577669123,0.018340720128453114,0.34162
90,87,64,61,10.642,783.035,0.0,0.013590707950474755,,,,-6053.499977617167,-82.27135027400038,10230,-0.019495928278969114,-0.00026240554759491413,0.013459505176677298,,0.012858265009913593,0.012872296602207364,0.25698
90,87,61,58,10.711,783.035,0.0,0.013678826616945604,,,,-8422.260838423801,-115.20664573149008,-13683,-0.004513523962388214,-6.18793586970659e-05,0.013709766296294137,,0.013709121944397612,0.013770637294656017,0.27632
90,87,58,55,6.656,783.035,0.0,0.00850025860912986,,,,-11337.658820955263,-96.37303200020206,-13525,0.0427055210408669,0.0003554188003565325,0.008322549208951594,,0.00765117741085934,0.007479712837911871,0.17921
90,87,55,52,3.386,783.035,0.0,0.004324200067685353,,,,-14856.242592975721,-64.24136522609564,-8699,-0.044786675878937525,-0.00019810272820656397,0.004423251431788636,,0.003765466710059063,0.0039307906667353796,0.14816
90,87,49,118,-41.757,783.035,0.0,-0.05332711820033587,,,,-1167.4949094603567,62.25913903508287,10235,-0.020530106006361116,-0.001083687282275217,-0.052785274559198264,,-0.05027113712912244,-0.05004955060014937,-0.30169
90,87,89,86,5561.468,779.436,0.0,7.135246511580168,,,,5.026548245743669,35.86566083573193,-10299,-0.004000659773675074,-0.02860290894775286,7.149547966054044,,7.370462289687384,7.390249754316679,0.32265
90,87,86,83,-2658.27,779.436,0.0,-3.410504518651948,,,,-9.773843811168247,33.333738482587684,-7549,-0.02789641337266777,-0.09648665973411141,-3.4587478485190037,,-3.615525715195584,-3.5844764860684606,-0.68095
90,87,74,98,-48.47,783.229,0.0,-0.061884838278460065,,,,-129.5128647101522,8.014882687567846,10243,-0.026081014749088638,-0.0015932426868778132,-0.06108821693502116,,-0.056502939255388636,-0.05643879100165157,-0.471
90,87,101,104,-6.615,783.229,0.0,-0.008445805760511932,,,,913.8543963442296,-7.718236724913249,10245,0.015795811238346377,0.00013447038798163752,-0.00851304095450275,,-0.008169823644676681,-0.00821709160616579,0.17082
90,87,94,91,-59.182,13.042,0.0,-4.537800950774422,,,,-9.773843811168247,44.35175773903997,-8115,0.030192834646290693,0.13497148785709623,-4.470315206845873,,-4.3766407236940905,-4.394879859569286,-0.9157
90,87,91,88,95.874,13.042,0.0,7.351173132955068,,,,5.026548245743669,36.951026415613285,-10158,0.016015839598709256,0.11679988564294685,7.292773190133595,,7.374442785586189,7.36700257013463,-0.71486
90,87,73,99,-42.864,783.751,0.0,-0.054690839309933896,,,,-155.59055408067832,8.509377991369957,10253,-0.017999832420772997,-0.0009756452173232608,-0.05420301670127227,,-0.04905447855197754,-0.04923126742538583,-0.57671
90,87,102,105,-7.753,783.751,0.0,-0.00989217238638292,,,,1130.9733552923267,-11.187783394957593,10255,-0.008275577146153934,-8.152609796997778e-05,-0.009851409337397931,,-0.009150755528608688,-0.009159077823397031,0.09109
90,87,75,97,-62.616,784.089,0.0,-0.07985828139407643,,,,-105.55751316061708,8.429641589239484,10259,-0.01612301114642815,-0.0012772593278612965,-0.07921965173014578,,-0.0727654863203189,-0.07207963187214497,-0.41413
90,87,106,109,-5.815,784.089,0.0,-0.0074162499410143495,,,,2334.552407467609,-17.313624154176562,10263,-0.031525406496777646,-0.00023017215863950502,-0.007301163861694597,,-0.0068941509646314875,-0.0068380864419170535,0.05745
90,87,109,112,-5.383,784.089,0.0,-0.006865292077812595,,,,3647.7381366681584,-25.042787731602786,10264,-0.04537642931532742,-0.0003046113529353812,-0.006712986401344904,,-0.006786838819775797,-0.006703771598206119,0.01474
90,87,112,115,-6.577,784.089,0.0,-0.008388078394161887,,,,5375.614096142546,-45.09107245520538,10265,0.046641609085981486,0.0004005752096111759,-0.008588365998967475,,-0.008041867440710039,-0.008075669813453125,-0.03809
90,87,104,107,-5.481,784.115,0.0,-0.00699004610293133,,,,1661.5534478986015,-11.614335203295733,10266,-0.013367280883508383,-9.281755051224801e-05,-0.0069436373276752054,,-0.00648933511790049,-0.006432683021069448,0.06168
90,87,107,110,-6.327,784.115,0.0,-0.008068969475140764,,,,2729.6949501191402,-22.025825228957235,10267,-0.08859892055520693,-0.0006845756535202516,-0.007726681648380638,,-0.007590952087511823,-0.007425062407875925,-0.01316
90,87,110,113,-5.132,784.115,0.0,-0.006544958328816563,,,,4174.827570770416,-27.324072480686855,10268,0.09873516564380061,0.0006797764656982109,-0.006884846561665669,,-0.0062486017183654725,-0.006564497555424768,-0.02111
90,87,119,50,42.759,784.115,0.0,0.05453154192943637,,,,1194.5706019231357,65.14177686644352,10271,-0.05695897447851129,-0.0030200511955471507,0.0530215163316628,,0.05131284744436638,0.050215486342164134,-0.37099
90,87,50,53,-1.456,784.115,0.0,-0.0018568704845590251,,,,17564.99359207103,-32.6159181625851,-8597,-0.013935152824306194,-2.6057330418058052e-05,-0.0018698991497680542,,,,
90,87,59,62,-10.198,784.115,0.0,-0.013005745330723172,,,,7574.728953655354,-98.51499572049674,10275,-0.007603177351417139,-9.851049196615662e-05,-0.012956490084740094,,-0.013038853585684735,-0.01304148453870196,0.31214
90,87,105,108,-5.116,784.909,0.0,-0.006517953036594051,,,,1979.203371761568,-12.900354627010495,10276,0.053071428230056526,0.00035534644855923867,-0.0066956262608736695,,-0.0059745795956795775,-0.006127801418581396,0.05491
90,87,108,111,-6.171,784.909,0.0,-0.007862057894609439,,,,3166.7253948185116,-24.896978390393073,10277,-0.08348647881759651,-0.0006300741920375018,-0.007547020798590688,,-0.0076705808510081856,-0.007452448926503096,0.01478
90,87,111,114,-5.491,784.909,0.0,-0.00699571542688388,,,,4750.088092227767,-33.23026454585521,10278,-0.05180629160786833,-0.00035327123704918806,-0.006819079808359286,,-0.006627088945262442,-0.0065282268035681545,-0.06853
90,87,114,117,-7.111,784.909,0.0,-0.009059648952935945,,,,6785.840131753944,-61.477329444435334,10279,0.008256379982018053,7.510997249581333e-05,-0.009097203939183852,,-0.008632999450793735,-0.008784553007206703,0.03522
90,87,120,51,44.27,784.909,0.0,0.056401442715015376,,,,1216.0089459158091,68.58465890401673,10281,-0.02499926266853515,-0.001392587649102571,0.05570514889046409,,0.05281533593116615,0.05256949567202261,-0.41623
90,87,54,57,-6.213,784.909,0.0,-0.0079155672823219,,,,12440.706908215672,-98.47525257162802,-13473,-0.040774312941011776,-0.00032946874840081644,-0.008080301656522309,,-0.006743468368334336,-0.007096162378590932,0.18839
90,87,57,60,-9.214,784.909,0.0,-0.011738940437681311,,,,9330.53018116169,-109.5305380486449,-8965,0.0998460924765542,0.0011163554669238948,-0.011180762704219364,,-0.011367262075999685,-0.01111423684178418,0.18285
90,87,60,63,-9.62,784.909,0.0,-0.012256197852235098,,,,6785.840131753944,-83.16859924841343,-13791,-0.004563493988637087,-5.605899767166349e-05,-0.012284227351070931,,-0.01200538745194445,-0.012078028647460992,0.28235
90,87,115,118,-6.696,784.989,0.0,-0.008530055835177307,,,,7574.728953655354,-64.61286091101435,10286,-0.048683367641045354,-0.000405403637069349,-0.008327354016642634,,-0.008522044768480317,-0.008216340467322756,-0.00192
90,87,118,62,17.2,784.989,0.0,0.02191113506049129,,,,811.578102177363,17.782597408945403,0,,,0.02191113506049129,,0.021163447778810702,0.021163447778810702,-1.19522
90,87,62,65,-13.268,784.989,0.0,-0.01690214767340689,,,,5375.614096142546,-90.85942328824902,10288,0.008560671871333409,0.0001453157403382456,-0.016974805543576013,,-0.01626461033874051,-0.016333113014028733,0.32431
